Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 12:24:34,32.7,39.0,0.40,0.66,1.03,0.33,0.55,0.29
2025-12-19 12:24:40,32.7,39.0,0.39,0.66,0.92,0.32,0.56,0.28
2025-12-19 12:24:45,32.7,39.0,0.41,0.65,0.89,0.32,0.56,0.28
2025-12-19 12:24:50,32.7,39.0,0.40,0.66,0.87,0.32,0.57,0.29
2025-12-19 12:24:56,32.6,38.8,0.42,0.66,0.97,0.33,0.57,0.28
2025-12-19 12:25:01,32.7,38.7,0.42,0.65,1.00,0.34,0.55,0.29
2025-12-19 12:25:06,32.8,38.8,0.42,0.67,0.88,0.31,0.56,0.30
2025-12-19 12:25:11,32.8,39.1,0.43,0.67,1.00,0.33,0.55,0.29
2025-12-19 12:25:17,32.8,38.9,0.43,0.64,0.99,0.32,0.55,0.28
2025-12-19 12:25:22,32.8,38.7,0.44,0.65,0.98,0.31,0.56,0.28
2025-12-19 12:25:27,32.7,38.5,0.43,0.65,0.95,0.32,0.55,0.30
2025-12-19 12:25:33,32.7,38.6,0.42,0.65,0.98,0.33,0.55,0.30
2025-12-19 12:25:38,32.7,38.8,0.44,0.66,0.96,0.34,0.56,0.30
2025-12-19 12:25:43,32.7,38.7,0.43,0.66,0.91,0.33,0.55,0.30
2025-12-19 12:25:48,32.7,39.2,0.42,0.65,0.95,0.31,0.57,0.27
2025-12-19 12:25:54,32.8,38.8,0.43,0.66,0.92,0.33,0.56,0.30
2025-12-19 12:25:59,32.7,39.3,0.43,0.67,0.98,0.31,0.56,0.28
2025-12-19 12:26:04,32.7,39.0,0.42,0.65,0.99,0.32,0.57,0.27
2025-12-19 12:26:09,32.8,38.7,0.44,0.66,0.98,0.32,0.57,0.30
2025-12-19 12:26:15,32.7,39.2,0.43,0.66,0.98,0.32,0.57,0.28
2025-12-19 12:26:20,32.6,39.2,0.42,0.66,0.93,0.31,0.57,0.27
2025-12-19 12:26:25,32.7,39.0,0.43,0.65,0.89,0.32,0.57,0.28
2025-12-19 12:26:30,32.7,38.8,0.43,0.66,1.01,0.33,0.55,0.30
2025-12-19 12:26:36,32.7,38.8,0.43,0.65,1.03,0.32,0.57,0.30
2025-12-19 12:26:41,32.7,39.0,0.43,0.66,0.88,0.32,0.56,0.29
2025-12-19 12:26:46,32.7,38.9,0.42,0.64,0.95,0.33,0.57,0.28
2025-12-19 12:26:51,32.7,39.0,0.43,0.65,0.99,0.33,0.55,0.28
2025-12-19 12:26:57,32.6,39.2,0.43,0.64,1.04,0.32,0.56,0.29
2025-12-19 12:27:02,32.7,39.2,0.41,0.65,0.98,0.32,0.57,0.27
2025-12-19 12:27:07,32.6,39.0,0.43,0.66,0.87,0.32,0.55,0.28
2025-12-19 12:27:12,32.6,39.0,0.42,0.65,0.91,0.32,0.56,0.29
2025-12-19 12:27:18,32.7,39.0,0.42,0.65,0.89,0.33,0.57,0.27
2025-12-19 12:27:23,32.7,39.1,0.41,0.64,1.04,0.33,0.55,0.28
2025-12-19 12:27:28,32.6,39.1,0.42,0.66,1.03,0.33,0.57,0.27
2025-12-19 12:27:33,32.7,39.0,0.41,0.64,0.99,0.33,0.55,0.30
2025-12-19 12:27:39,32.6,39.1,0.43,0.64,0.87,0.31,0.55,0.30
2025-12-19 12:27:44,32.5,39.4,0.41,0.66,0.89,0.31,0.56,0.28
2025-12-19 12:27:49,32.7,39.4,0.43,0.64,1.04,0.33,0.56,0.27
