Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 05:23:57,43.6,35.4,0.42,1.50,1.23,0.46,0.70,0.35
2025-12-19 05:24:03,43.5,35.5,0.42,1.48,1.22,0.45,0.70,0.35
2025-12-19 05:24:08,43.7,35.3,0.41,1.49,1.19,0.43,0.70,0.34
2025-12-19 05:24:13,43.6,35.4,0.41,1.51,1.29,0.43,0.72,0.37
2025-12-19 05:24:18,43.5,35.5,0.43,1.50,1.23,0.45,0.71,0.37
2025-12-19 05:24:24,43.5,35.4,0.43,1.48,1.25,0.43,0.69,0.34
2025-12-19 05:24:29,43.7,35.3,0.41,1.51,1.37,0.43,0.72,0.37
2025-12-19 05:24:34,43.6,35.4,0.43,1.47,1.18,0.43,0.71,0.35
2025-12-19 05:24:39,43.5,35.4,0.42,1.48,1.34,0.44,0.71,0.35
2025-12-19 05:24:45,43.4,35.3,0.40,1.51,1.25,0.46,0.72,0.37
2025-12-19 05:24:50,43.6,35.3,0.40,1.50,1.26,0.44,0.71,0.34
2025-12-19 05:24:55,43.5,35.4,0.41,1.47,1.19,0.45,0.71,0.37
2025-12-19 05:25:00,43.6,35.2,0.40,1.51,1.24,0.45,0.68,0.34
2025-12-19 05:25:06,43.6,35.3,0.41,1.50,1.30,0.43,0.69,0.35
2025-12-19 05:25:11,43.4,35.3,0.41,1.50,1.34,0.43,0.70,0.35
2025-12-19 05:25:16,43.6,35.1,0.42,1.48,1.22,0.43,0.69,0.35
2025-12-19 05:25:22,43.6,35.2,0.43,1.49,1.21,0.44,0.72,0.36
2025-12-19 05:25:27,43.5,35.3,0.43,1.49,1.30,0.44,0.71,0.36
2025-12-19 05:25:32,43.4,35.2,0.42,1.49,1.26,0.43,0.72,0.36
2025-12-19 05:25:37,43.5,35.2,0.41,1.51,1.37,0.43,0.69,0.34
2025-12-19 05:25:43,43.6,35.3,0.43,1.50,1.34,0.45,0.69,0.34
2025-12-19 05:25:48,43.6,35.3,0.40,1.51,1.35,0.43,0.71,0.34
2025-12-19 05:25:53,43.7,35.3,0.40,1.50,1.36,0.43,0.69,0.34
2025-12-19 05:25:58,43.5,35.4,0.43,1.47,1.22,0.43,0.68,0.34
2025-12-19 05:26:04,43.5,35.2,0.40,1.50,1.17,0.45,0.71,0.36
2025-12-19 05:26:09,43.5,35.3,0.40,1.50,1.32,0.43,0.72,0.37
2025-12-19 05:26:14,43.6,35.4,0.41,1.50,1.34,0.43,0.71,0.36
2025-12-19 05:26:19,43.6,35.4,0.41,1.50,1.35,0.45,0.72,0.35
2025-12-19 05:26:25,43.7,35.3,0.42,1.49,1.15,0.45,0.69,0.35
2025-12-19 05:26:30,43.5,35.2,0.42,1.50,1.37,0.44,0.70,0.36
2025-12-19 05:26:35,43.5,35.4,0.40,1.50,1.34,0.44,0.71,0.35
2025-12-19 05:26:40,43.6,35.4,0.40,1.48,1.23,0.45,0.69,0.34
2025-12-19 05:26:46,43.4,35.4,0.42,1.48,1.33,0.44,0.70,0.37
2025-12-19 05:26:51,43.6,35.5,0.40,1.47,1.23,0.43,0.69,0.34
2025-12-19 05:26:56,43.4,35.3,0.42,1.50,1.36,0.44,0.69,0.36
2025-12-19 05:27:02,43.6,35.4,0.40,1.47,1.21,0.45,0.72,0.35
2025-12-19 05:27:07,43.6,35.2,0.41,1.48,1.18,0.45,0.69,0.35
2025-12-19 05:27:12,43.5,35.4,0.43,1.48,1.35,0.45,0.70,0.35
2025-12-19 05:27:17,43.5,35.4,0.40,1.50,1.17,0.46,0.70,0.36
2025-12-19 05:27:23,43.5,35.3,0.41,1.47,1.18,0.45,0.71,0.36
2025-12-19 05:27:28,43.6,35.3,0.41,1.47,1.31,0.44,0.68,0.35
2025-12-19 05:27:33,43.5,35.3,0.43,1.50,1.17,0.44,0.71,0.34
2025-12-19 05:27:38,43.6,35.4,0.42,1.50,1.17,0.45,0.71,0.36
2025-12-19 05:27:44,43.7,35.3,0.42,1.47,1.28,0.45,0.70,0.34
2025-12-19 05:27:49,43.5,35.3,0.43,1.50,1.15,0.45,0.69,0.35
2025-12-19 05:27:54,43.6,35.6,0.43,1.48,1.36,0.45,0.72,0.34
2025-12-19 05:27:59,43.6,35.2,0.43,1.49,1.36,0.43,0.70,0.35
2025-12-19 05:28:05,43.6,35.4,0.43,1.47,1.34,0.43,0.69,0.37
2025-12-19 05:28:10,43.4,35.4,0.42,1.47,1.35,0.45,0.69,0.34
2025-12-19 05:28:15,43.5,35.2,0.41,1.50,1.24,0.43,0.72,0.36
2025-12-19 05:28:20,43.6,35.3,0.43,1.49,1.35,0.44,0.69,0.34
2025-12-19 05:28:26,43.6,35.3,0.43,1.50,1.15,0.45,0.71,0.37
2025-12-19 05:28:31,43.6,35.4,0.40,1.50,1.15,0.44,0.69,0.34
2025-12-19 05:28:36,43.4,35.3,0.40,1.48,1.22,0.45,0.70,0.36
2025-12-19 05:28:41,43.5,35.3,0.40,1.48,1.25,0.45,0.70,0.35
2025-12-19 05:28:47,43.5,35.5,0.42,1.47,1.21,0.45,0.71,0.36
2025-12-19 05:28:52,43.3,35.2,0.41,1.50,1.23,0.45,0.72,0.34
2025-12-19 05:28:57,43.6,35.3,0.42,1.50,1.36,0.44,0.70,0.36
2025-12-19 05:29:03,43.5,35.5,0.42,1.50,1.37,0.44,0.69,0.36
2025-12-19 05:29:08,43.5,35.5,0.42,1.47,1.19,0.42,0.69,0.35
2025-12-19 05:29:13,43.5,35.4,0.43,1.47,1.16,0.45,0.72,0.34
2025-12-19 05:29:18,43.7,35.5,0.40,1.47,1.22,0.43,0.70,0.36
2025-12-19 05:29:24,43.5,35.4,0.40,1.50,1.35,0.44,0.70,0.37
2025-12-19 05:29:29,43.4,35.6,0.41,1.47,1.24,0.45,0.70,0.35
