Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 06:24:00,43.7,34.9,0.42,1.41,1.17,0.44,0.66,0.35
2025-12-19 06:24:06,43.7,35.0,0.45,1.43,1.28,0.44,0.69,0.35
2025-12-19 06:24:11,43.7,35.0,0.42,1.41,1.15,0.41,0.66,0.33
2025-12-19 06:24:16,43.8,35.1,0.43,1.41,1.13,0.43,0.68,0.35
2025-12-19 06:24:21,43.7,35.2,0.45,1.44,1.12,0.41,0.66,0.33
2025-12-19 06:24:27,43.7,35.0,0.43,1.41,1.21,0.41,0.69,0.34
2025-12-19 06:24:32,43.6,35.1,0.42,1.42,1.33,0.44,0.68,0.33
2025-12-19 06:24:37,43.7,35.1,0.44,1.41,1.17,0.42,0.67,0.35
2025-12-19 06:24:42,43.7,35.2,0.45,1.44,1.33,0.43,0.66,0.33
2025-12-19 06:24:48,43.8,35.2,0.45,1.44,1.14,0.41,0.67,0.35
2025-12-19 06:24:53,43.5,35.1,0.42,1.41,1.17,0.44,0.69,0.32
2025-12-19 06:24:58,43.6,35.1,0.45,1.44,1.12,0.41,0.68,0.32
2025-12-19 06:25:03,43.7,35.2,0.43,1.44,1.20,0.43,0.68,0.34
2025-12-19 06:25:09,43.7,35.0,0.45,1.43,1.17,0.44,0.68,0.35
2025-12-19 06:25:14,43.7,35.0,0.43,1.44,1.13,0.44,0.67,0.32
2025-12-19 06:25:19,43.6,35.1,0.43,1.41,1.20,0.44,0.67,0.34
2025-12-19 06:25:24,43.7,35.0,0.44,1.43,1.34,0.43,0.67,0.35
2025-12-19 06:25:30,43.7,34.9,0.44,1.42,1.13,0.43,0.69,0.35
2025-12-19 06:25:35,43.8,35.0,0.44,1.41,1.21,0.41,0.67,0.33
2025-12-19 06:25:40,43.8,35.0,0.44,1.41,1.14,0.43,0.69,0.35
2025-12-19 06:25:45,43.8,35.1,0.45,1.44,1.34,0.43,0.68,0.35
2025-12-19 06:25:51,43.5,34.9,0.41,1.42,1.13,0.43,0.66,0.35
2025-12-19 06:25:56,43.7,35.0,0.42,1.41,1.23,0.42,0.68,0.35
2025-12-19 06:26:01,43.7,35.0,0.43,1.42,1.33,0.43,0.69,0.33
2025-12-19 06:26:06,43.7,34.8,0.45,1.44,1.13,0.44,0.69,0.35
2025-12-19 06:26:12,43.6,35.0,0.43,1.40,1.14,0.43,0.66,0.34
2025-12-19 06:26:17,43.6,35.2,0.41,1.43,1.33,0.41,0.66,0.33
2025-12-19 06:26:22,43.6,35.1,0.43,1.40,1.34,0.44,0.68,0.35
2025-12-19 06:26:28,43.6,34.9,0.45,1.43,1.34,0.42,0.67,0.35
2025-12-19 06:26:33,43.8,35.0,0.45,1.43,1.15,0.44,0.69,0.34
2025-12-19 06:26:38,43.5,34.8,0.44,1.44,1.34,0.42,0.66,0.34
2025-12-19 06:26:43,43.7,34.9,0.44,1.42,1.29,0.42,0.66,0.35
2025-12-19 06:26:49,43.7,34.9,0.43,1.43,1.33,0.43,0.68,0.35
2025-12-19 06:26:54,43.8,34.9,0.41,1.41,1.34,0.43,0.68,0.33
