Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 03:53:46,43.6,35.9,0.43,1.62,1.24,0.50,0.76,0.37
2025-12-19 03:53:52,43.7,35.9,0.42,1.59,1.25,0.49,0.77,0.38
2025-12-19 03:53:57,43.7,35.8,0.45,1.62,1.41,0.49,0.76,0.39
2025-12-19 03:54:02,43.7,35.6,0.45,1.62,1.38,0.48,0.75,0.38
2025-12-19 03:54:07,43.7,35.7,0.44,1.61,1.23,0.49,0.75,0.37
2025-12-19 03:54:13,43.8,35.7,0.43,1.59,1.30,0.49,0.76,0.36
2025-12-19 03:54:18,43.8,35.6,0.43,1.59,1.22,0.51,0.77,0.39
2025-12-19 03:54:23,43.7,35.6,0.42,1.61,1.40,0.49,0.75,0.36
2025-12-19 03:54:28,43.8,35.6,0.42,1.59,1.23,0.50,0.76,0.36
2025-12-19 03:54:34,43.8,35.8,0.42,1.58,1.23,0.49,0.74,0.36
2025-12-19 03:54:39,43.8,35.5,0.42,1.61,1.37,0.47,0.76,0.37
2025-12-19 03:54:44,43.9,35.6,0.42,1.58,1.29,0.48,0.75,0.39
2025-12-19 03:54:49,43.6,35.8,0.44,1.61,1.26,0.49,0.74,0.38
2025-12-19 03:54:55,43.9,35.7,0.42,1.61,1.20,0.49,0.74,0.36
2025-12-19 03:55:00,43.7,35.5,0.43,1.59,1.34,0.48,0.76,0.39
2025-12-19 03:55:05,43.7,35.6,0.42,1.59,1.25,0.47,0.74,0.36
2025-12-19 03:55:10,43.8,35.5,0.42,1.61,1.39,0.50,0.77,0.36
2025-12-19 03:55:16,43.7,35.7,0.45,1.59,1.24,0.50,0.76,0.39
2025-12-19 03:55:21,43.8,35.6,0.42,1.58,1.23,0.50,0.77,0.39
2025-12-19 03:55:26,43.7,35.4,0.42,1.61,1.41,0.49,0.75,0.38
2025-12-19 03:55:32,43.7,35.6,0.45,1.61,1.26,0.50,0.77,0.37
2025-12-19 03:55:37,43.8,35.5,0.42,1.59,1.29,0.47,0.75,0.39
2025-12-19 03:55:42,43.6,35.7,0.43,1.58,1.34,0.50,0.76,0.37
2025-12-19 03:55:47,43.8,35.5,0.43,1.61,1.31,0.48,0.77,0.39
2025-12-19 03:55:53,43.8,35.5,0.44,1.59,1.35,0.48,0.77,0.37
2025-12-19 03:55:58,43.6,35.6,0.44,1.59,1.24,0.50,0.77,0.39
2025-12-19 03:56:03,43.9,35.7,0.44,1.60,1.24,0.50,0.75,0.36
2025-12-19 03:56:08,43.6,35.6,0.42,1.60,1.40,0.49,0.75,0.38
2025-12-19 03:56:14,43.9,35.6,0.42,1.61,1.32,0.50,0.77,0.36
2025-12-19 03:56:19,43.8,35.6,0.42,1.59,1.29,0.48,0.75,0.36
2025-12-19 03:56:24,43.6,35.6,0.42,1.59,1.22,0.50,0.76,0.36
2025-12-19 03:56:29,43.8,35.6,0.43,1.59,1.27,0.47,0.75,0.36
2025-12-19 03:56:35,43.6,35.7,0.42,1.59,1.22,0.47,0.77,0.36
2025-12-19 03:56:40,43.7,35.5,0.41,1.61,1.41,0.48,0.75,0.36
2025-12-19 03:56:45,43.7,35.8,0.42,1.59,1.22,0.50,0.77,0.38
2025-12-19 03:56:50,43.9,35.8,0.44,1.60,1.40,0.50,0.76,0.39
2025-12-19 03:56:56,43.8,35.8,0.44,1.59,1.26,0.48,0.77,0.36
2025-12-19 03:57:01,43.9,35.8,0.45,1.59,1.21,0.50,0.77,0.38
2025-12-19 03:57:06,43.8,35.7,0.43,1.58,1.25,0.47,0.75,0.39
2025-12-19 03:57:11,43.8,35.8,0.44,1.59,1.39,0.49,0.75,0.38
2025-12-19 03:57:17,43.9,35.7,0.45,1.59,1.23,0.49,0.75,0.37
2025-12-19 03:57:22,43.8,35.8,0.44,1.58,1.33,0.47,0.75,0.36
2025-12-19 03:57:27,43.8,35.6,0.42,1.61,1.20,0.50,0.75,0.37
2025-12-19 03:57:33,43.8,35.6,0.42,1.60,1.36,0.48,0.75,0.39
2025-12-19 03:57:39,43.7,35.6,0.44,1.59,1.42,0.47,0.75,0.38
2025-12-19 03:57:44,43.8,35.7,0.45,1.61,1.35,0.47,0.75,0.39
2025-12-19 03:57:49,43.9,35.8,0.45,1.61,1.33,0.50,0.77,0.39
2025-12-19 03:57:55,43.7,35.7,0.41,1.58,1.24,0.50,0.77,0.39
2025-12-19 03:58:00,43.7,35.8,0.45,1.61,1.40,0.48,0.75,0.39
2025-12-19 03:58:05,43.9,35.7,0.43,1.60,1.22,0.47,0.77,0.39
2025-12-19 03:58:10,43.9,35.8,0.44,1.61,1.41,0.49,0.77,0.39
2025-12-19 03:58:16,43.8,35.7,0.43,1.60,1.31,0.47,0.74,0.38
2025-12-19 03:58:21,43.7,35.5,0.42,1.61,1.20,0.49,0.76,0.36
2025-12-19 03:58:26,43.9,35.7,0.44,1.60,1.39,0.48,0.75,0.39
2025-12-19 03:58:31,43.8,35.9,0.45,1.60,1.34,0.50,0.77,0.39
2025-12-19 03:58:38,43.8,35.9,0.42,1.60,1.39,0.48,0.74,0.38
2025-12-19 03:58:43,43.8,35.9,0.41,1.61,1.41,0.47,0.76,0.38
2025-12-19 03:58:48,43.9,35.7,0.43,1.60,1.39,0.47,0.75,0.38
2025-12-19 03:58:53,43.9,35.6,0.45,1.61,1.41,0.47,0.75,0.36
2025-12-19 03:58:59,43.7,35.8,0.45,1.59,1.39,0.48,0.75,0.39
2025-12-19 03:59:04,43.8,35.7,0.44,1.57,1.35,0.48,0.76,0.39
2025-12-19 03:59:09,43.8,35.6,0.42,1.59,1.23,0.47,0.75,0.36
2025-12-19 03:59:14,43.7,35.7,0.42,1.58,1.22,0.50,0.76,0.38
2025-12-19 03:59:20,43.8,35.5,0.44,1.61,1.22,0.48,0.76,0.39
2025-12-19 03:59:25,43.7,35.6,0.42,1.58,1.28,0.49,0.74,0.39
2025-12-19 03:59:30,43.7,35.6,0.42,1.58,1.35,0.49,0.74,0.36
2025-12-19 03:59:35,43.9,35.7,0.44,1.60,1.31,0.47,0.76,0.39
2025-12-19 03:59:41,43.7,35.8,0.41,1.58,1.23,0.47,0.74,0.36
2025-12-19 03:59:46,43.6,35.7,0.42,1.60,1.31,0.50,0.77,0.39
2025-12-19 03:59:51,43.8,35.6,0.42,1.59,1.33,0.47,0.75,0.36
2025-12-19 03:59:56,43.9,35.9,0.44,1.60,1.42,0.50,0.77,0.36
