Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 04:23:50,43.8,35.5,0.41,1.55,1.30,0.46,0.75,0.38
2025-12-19 04:23:55,43.6,35.5,0.42,1.54,1.33,0.45,0.75,0.38
2025-12-19 04:24:00,43.7,35.4,0.41,1.56,1.24,0.49,0.75,0.38
2025-12-19 04:24:06,43.8,35.4,0.41,1.57,1.39,0.46,0.75,0.38
2025-12-19 04:24:11,43.8,35.5,0.41,1.58,1.37,0.47,0.75,0.38
2025-12-19 04:24:16,43.6,35.6,0.43,1.55,1.17,0.49,0.74,0.37
2025-12-19 04:24:21,43.8,35.6,0.43,1.56,1.37,0.46,0.75,0.37
2025-12-19 04:24:27,43.6,35.6,0.44,1.55,1.32,0.49,0.73,0.36
2025-12-19 04:24:32,43.6,35.6,0.43,1.57,1.37,0.47,0.73,0.36
2025-12-19 04:24:37,43.8,35.7,0.43,1.57,1.39,0.46,0.73,0.38
2025-12-19 04:24:42,43.6,35.8,0.44,1.55,1.24,0.46,0.75,0.37
2025-12-19 04:24:48,43.8,35.8,0.42,1.56,1.39,0.46,0.72,0.36
2025-12-19 04:24:53,43.6,35.7,0.42,1.55,1.25,0.47,0.72,0.36
2025-12-19 04:24:58,43.7,35.7,0.42,1.55,1.18,0.49,0.75,0.38
2025-12-19 04:25:04,43.7,35.7,0.43,1.55,1.30,0.47,0.72,0.35
2025-12-19 04:25:09,43.6,35.5,0.44,1.55,1.18,0.46,0.73,0.35
2025-12-19 04:25:14,43.7,35.8,0.44,1.56,1.25,0.45,0.72,0.35
2025-12-19 04:25:19,43.6,35.6,0.42,1.57,1.22,0.48,0.72,0.35
2025-12-19 04:25:25,43.7,35.5,0.41,1.58,1.18,0.49,0.75,0.35
2025-12-19 04:25:30,43.7,35.7,0.41,1.58,1.39,0.47,0.73,0.37
2025-12-19 04:25:35,43.6,35.6,0.44,1.55,1.27,0.46,0.74,0.38
