Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 05:53:58,43.5,35.2,0.40,1.44,1.33,0.42,0.70,0.34
2025-12-19 05:54:03,43.6,35.1,0.42,1.44,1.35,0.42,0.70,0.35
2025-12-19 05:54:08,43.4,35.3,0.40,1.45,1.25,0.44,0.68,0.35
2025-12-19 05:54:14,43.6,35.1,0.40,1.46,1.29,0.45,0.68,0.34
2025-12-19 05:54:19,43.6,35.2,0.43,1.46,1.35,0.44,0.69,0.36
2025-12-19 05:54:24,43.7,35.2,0.43,1.44,1.14,0.45,0.69,0.35
2025-12-19 05:54:29,43.7,35.1,0.42,1.44,1.18,0.45,0.70,0.35
2025-12-19 05:54:35,43.4,35.4,0.43,1.44,1.23,0.44,0.70,0.35
2025-12-19 05:54:40,43.4,35.1,0.42,1.47,1.35,0.42,0.70,0.34
2025-12-19 05:54:45,43.6,35.3,0.42,1.45,1.25,0.42,0.68,0.35
2025-12-19 05:54:50,43.7,35.1,0.40,1.45,1.24,0.43,0.67,0.33
2025-12-19 05:54:56,43.5,35.3,0.42,1.48,1.35,0.43,0.68,0.33
2025-12-19 05:55:01,43.5,35.4,0.41,1.45,1.15,0.45,0.69,0.35
2025-12-19 05:55:06,43.5,35.2,0.41,1.45,1.18,0.43,0.69,0.35
2025-12-19 05:55:11,43.8,35.1,0.41,1.48,1.32,0.42,0.70,0.33
2025-12-19 05:55:17,43.6,35.2,0.43,1.47,1.18,0.42,0.70,0.36
2025-12-19 05:55:22,43.6,35.1,0.40,1.48,1.35,0.44,0.69,0.36
2025-12-19 05:55:27,43.6,35.3,0.40,1.45,1.19,0.44,0.68,0.35
2025-12-19 05:55:32,43.7,35.4,0.42,1.45,1.16,0.45,0.69,0.36
2025-12-19 05:55:38,43.5,35.2,0.40,1.46,1.14,0.42,0.69,0.34
2025-12-19 05:55:43,43.5,35.3,0.40,1.45,1.26,0.43,0.70,0.36
2025-12-19 05:55:48,43.4,35.1,0.43,1.46,1.34,0.44,0.68,0.36
2025-12-19 05:55:53,43.6,35.2,0.40,1.47,1.35,0.43,0.68,0.33
2025-12-19 05:55:59,43.4,35.2,0.43,1.44,1.14,0.45,0.70,0.36
2025-12-19 05:56:04,43.7,35.3,0.43,1.46,1.23,0.45,0.68,0.35
2025-12-19 05:56:09,43.4,35.2,0.43,1.45,1.34,0.42,0.68,0.34
2025-12-19 05:56:15,43.6,35.2,0.43,1.45,1.28,0.43,0.69,0.36
2025-12-19 05:56:20,43.6,35.1,0.42,1.45,1.15,0.45,0.69,0.35
2025-12-19 05:56:25,43.5,35.1,0.41,1.44,1.35,0.43,0.68,0.34
2025-12-19 05:56:30,43.6,35.2,0.42,1.45,1.30,0.42,0.70,0.36
2025-12-19 05:56:36,43.4,35.2,0.41,1.44,1.14,0.45,0.70,0.35
2025-12-19 05:56:41,43.7,35.2,0.43,1.45,1.34,0.44,0.67,0.33
2025-12-19 05:56:46,43.6,35.0,0.41,1.44,1.15,0.45,0.69,0.33
2025-12-19 05:56:51,43.5,35.1,0.40,1.46,1.17,0.44,0.68,0.35
2025-12-19 05:56:57,43.5,35.1,0.41,1.47,1.18,0.45,0.68,0.34
2025-12-19 05:57:02,43.6,35.1,0.40,1.47,1.35,0.42,0.70,0.34
2025-12-19 05:57:07,43.5,35.3,0.40,1.46,1.32,0.43,0.69,0.36
2025-12-19 05:57:12,43.7,35.3,0.43,1.47,1.35,0.42,0.67,0.36
2025-12-19 05:57:18,43.6,35.1,0.40,1.47,1.30,0.44,0.69,0.36
2025-12-19 05:57:23,43.8,35.0,0.43,1.45,1.14,0.45,0.68,0.35
2025-12-19 05:57:28,43.8,35.1,0.42,1.44,1.34,0.42,0.68,0.33
2025-12-19 05:57:33,43.4,35.2,0.43,1.45,1.19,0.42,0.68,0.34
2025-12-19 05:57:39,43.4,35.3,0.41,1.45,1.33,0.42,0.68,0.33
2025-12-19 05:57:44,43.6,35.5,0.40,1.47,1.17,0.43,0.70,0.33
2025-12-19 05:57:49,43.5,35.3,0.42,1.45,1.14,0.44,0.67,0.34
2025-12-19 05:57:54,43.7,35.0,0.42,1.47,1.35,0.45,0.70,0.34
2025-12-19 05:58:00,43.6,35.1,0.41,1.45,1.14,0.44,0.69,0.35
2025-12-19 05:58:05,43.5,35.2,0.41,1.44,1.35,0.44,0.69,0.35
2025-12-19 05:58:10,43.5,35.1,0.40,1.44,1.34,0.43,0.69,0.36
2025-12-19 05:58:15,43.6,35.1,0.42,1.46,1.35,0.42,0.68,0.36
2025-12-19 05:58:21,43.6,35.2,0.43,1.45,1.31,0.43,0.67,0.33
2025-12-19 05:58:26,43.6,34.9,0.42,1.44,1.14,0.45,0.70,0.33
2025-12-19 05:58:31,43.6,35.1,0.40,1.45,1.18,0.42,0.69,0.36
2025-12-19 05:58:36,43.7,35.2,0.40,1.47,1.25,0.45,0.70,0.36
2025-12-19 05:58:42,43.8,35.1,0.42,1.47,1.32,0.43,0.70,0.35
2025-12-19 05:58:47,43.7,35.3,0.43,1.47,1.35,0.44,0.68,0.33
2025-12-19 05:58:52,43.7,35.2,0.40,1.45,1.22,0.43,0.68,0.36
2025-12-19 05:58:58,43.7,35.0,0.42,1.44,1.15,0.42,0.70,0.35
2025-12-19 05:59:03,43.5,35.4,0.42,1.44,1.18,0.43,0.68,0.33
2025-12-19 05:59:08,43.5,35.3,0.43,1.46,1.20,0.44,0.68,0.33
2025-12-19 05:59:13,43.6,35.2,0.41,1.44,1.17,0.43,0.69,0.34
2025-12-19 05:59:19,43.6,35.2,0.41,1.45,1.22,0.42,0.68,0.34
2025-12-19 05:59:24,43.8,35.4,0.43,1.47,1.33,0.42,0.69,0.35
2025-12-19 05:59:29,43.7,35.2,0.40,1.46,1.29,0.45,0.70,0.34
2025-12-19 05:59:34,43.6,35.3,0.42,1.44,1.25,0.44,0.68,0.36
2025-12-19 05:59:40,43.4,35.2,0.40,1.44,1.28,0.43,0.67,0.36
2025-12-19 05:59:45,43.8,35.0,0.43,1.46,1.18,0.44,0.69,0.35
2025-12-19 05:59:50,43.6,35.4,0.40,1.44,1.21,0.45,0.70,0.34
2025-12-19 05:59:55,43.7,35.1,0.40,1.47,1.35,0.42,0.67,0.33
2025-12-19 06:00:01,43.5,35.1,0.43,1.45,1.17,0.42,0.67,0.33
2025-12-19 06:00:06,43.6,35.1,0.40,1.45,1.35,0.44,0.69,0.36
2025-12-19 06:00:11,43.5,35.1,0.40,1.46,1.35,0.44,0.69,0.35
2025-12-19 06:00:16,43.7,35.2,0.40,1.46,1.23,0.45,0.70,0.34
2025-12-19 06:00:22,43.7,35.1,0.42,1.45,1.29,0.42,0.68,0.36
2025-12-19 06:00:27,43.5,35.3,0.41,1.45,1.16,0.45,0.68,0.35
2025-12-19 06:00:32,43.6,35.3,0.40,1.46,1.35,0.42,0.70,0.36
2025-12-19 06:00:37,43.7,35.1,0.43,1.46,1.30,0.43,0.67,0.36
2025-12-19 06:00:43,43.7,35.1,0.41,1.46,1.35,0.44,0.68,0.34
2025-12-19 06:00:48,43.8,35.1,0.40,1.44,1.20,0.45,0.69,0.34
2025-12-19 06:00:53,43.7,35.1,0.42,1.44,1.35,0.42,0.68,0.34
