Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 04:53:53,43.6,35.6,0.42,1.53,1.35,0.47,0.73,0.35
2025-12-19 04:53:58,43.8,35.4,0.40,1.55,1.34,0.45,0.71,0.35
2025-12-19 04:54:03,43.7,35.5,0.42,1.54,1.38,0.45,0.72,0.34
2025-12-19 04:54:09,43.8,35.4,0.41,1.51,1.23,0.44,0.71,0.36
2025-12-19 04:54:14,43.7,35.7,0.44,1.54,1.25,0.47,0.74,0.37
2025-12-19 04:54:19,43.5,35.6,0.42,1.54,1.18,0.45,0.74,0.37
2025-12-19 04:54:24,43.6,35.6,0.42,1.53,1.28,0.47,0.72,0.36
2025-12-19 04:54:30,43.7,35.5,0.40,1.53,1.37,0.45,0.72,0.36
2025-12-19 04:54:35,43.6,35.6,0.40,1.55,1.37,0.45,0.73,0.36
2025-12-19 04:54:40,43.5,35.4,0.42,1.51,1.18,0.46,0.72,0.35
2025-12-19 04:54:45,43.7,35.5,0.44,1.53,1.35,0.45,0.71,0.35
2025-12-19 04:54:51,43.5,35.6,0.42,1.54,1.25,0.45,0.73,0.35
2025-12-19 04:54:56,43.6,35.5,0.43,1.51,1.19,0.46,0.73,0.37
2025-12-19 04:55:01,43.5,35.5,0.43,1.52,1.17,0.45,0.71,0.35
2025-12-19 04:55:06,43.6,35.5,0.43,1.51,1.37,0.44,0.71,0.35
2025-12-19 04:55:12,43.8,35.5,0.43,1.52,1.23,0.47,0.72,0.37
2025-12-19 04:55:17,43.9,35.5,0.41,1.54,1.24,0.45,0.74,0.35
2025-12-19 04:55:22,43.5,35.4,0.44,1.52,1.20,0.47,0.74,0.37
2025-12-19 04:55:28,43.8,35.5,0.41,1.51,1.21,0.44,0.71,0.35
2025-12-19 04:55:33,43.7,35.2,0.43,1.52,1.30,0.44,0.70,0.35
2025-12-19 04:55:38,43.5,35.5,0.44,1.52,1.17,0.45,0.73,0.37
2025-12-19 04:55:43,43.7,35.4,0.42,1.51,1.16,0.46,0.71,0.35
2025-12-19 04:55:49,43.7,35.6,0.43,1.52,1.20,0.45,0.71,0.35
2025-12-19 04:55:54,43.7,35.3,0.40,1.54,1.32,0.45,0.71,0.37
2025-12-19 04:55:59,43.5,35.4,0.43,1.54,1.23,0.47,0.73,0.37
2025-12-19 04:56:04,43.8,35.5,0.43,1.52,1.18,0.47,0.71,0.35
2025-12-19 04:56:10,43.6,35.5,0.43,1.51,1.39,0.46,0.73,0.37
2025-12-19 04:56:15,43.7,35.5,0.41,1.54,1.35,0.45,0.72,0.37
2025-12-19 04:56:20,43.5,35.7,0.41,1.54,1.16,0.46,0.71,0.35
2025-12-19 04:56:25,43.5,35.6,0.41,1.52,1.23,0.44,0.71,0.35
2025-12-19 04:56:31,43.8,35.6,0.40,1.54,1.26,0.44,0.71,0.37
2025-12-19 04:56:36,43.7,35.5,0.43,1.51,1.19,0.47,0.73,0.35
2025-12-19 04:56:41,43.5,35.5,0.43,1.54,1.17,0.45,0.74,0.37
2025-12-19 04:56:46,43.7,35.6,0.41,1.53,1.35,0.45,0.74,0.37
2025-12-19 04:56:52,43.7,35.7,0.42,1.54,1.17,0.45,0.71,0.35
2025-12-19 04:56:58,43.7,35.7,0.43,1.51,1.18,0.46,0.70,0.37
2025-12-19 04:57:03,43.8,35.4,0.42,1.53,1.26,0.46,0.71,0.37
2025-12-19 04:57:08,43.5,35.4,0.43,1.54,1.32,0.47,0.72,0.36
2025-12-19 04:57:14,43.9,35.4,0.42,1.52,1.28,0.44,0.71,0.37
2025-12-19 04:57:19,43.6,35.6,0.43,1.54,1.34,0.44,0.71,0.36
2025-12-19 04:57:24,43.7,35.5,0.41,1.54,1.35,0.45,0.72,0.35
2025-12-19 04:57:29,43.7,35.5,0.41,1.51,1.17,0.47,0.71,0.35
2025-12-19 04:57:35,43.7,35.5,0.41,1.54,1.34,0.46,0.72,0.35
2025-12-19 04:57:40,43.5,35.2,0.41,1.54,1.35,0.46,0.70,0.34
2025-12-19 04:57:45,43.7,35.5,0.43,1.53,1.29,0.47,0.73,0.34
2025-12-19 04:57:51,43.6,35.5,0.43,1.52,1.39,0.47,0.73,0.37
2025-12-19 04:57:56,43.7,35.5,0.42,1.54,1.37,0.46,0.71,0.35
2025-12-19 04:58:01,43.6,35.4,0.41,1.54,1.37,0.46,0.74,0.37
2025-12-19 04:58:06,43.6,35.7,0.41,1.51,1.34,0.45,0.73,0.35
2025-12-19 04:58:12,43.5,35.5,0.41,1.51,1.19,0.46,0.73,0.35
2025-12-19 04:58:18,43.5,35.5,0.42,1.53,1.35,0.44,0.72,0.37
2025-12-19 04:58:23,43.6,35.7,0.43,1.52,1.29,0.46,0.71,0.37
2025-12-19 04:58:28,43.6,35.5,0.42,1.54,1.28,0.46,0.73,0.34
2025-12-19 04:58:34,43.7,35.5,0.40,1.54,1.32,0.47,0.73,0.34
2025-12-19 04:58:39,43.6,35.5,0.42,1.54,1.16,0.46,0.71,0.37
2025-12-19 04:58:44,43.6,35.5,0.41,1.52,1.18,0.45,0.71,0.37
2025-12-19 04:58:49,43.8,35.3,0.43,1.54,1.31,0.47,0.73,0.37
2025-12-19 04:58:55,43.5,35.3,0.43,1.51,1.21,0.46,0.72,0.37
2025-12-19 04:59:00,43.6,35.4,0.43,1.52,1.37,0.46,0.73,0.37
2025-12-19 04:59:05,43.7,35.6,0.43,1.51,1.20,0.46,0.72,0.37
2025-12-19 04:59:10,43.7,35.6,0.43,1.54,1.29,0.47,0.73,0.37
2025-12-19 04:59:16,43.3,35.7,0.41,1.51,1.17,0.45,0.70,0.35
2025-12-19 04:59:21,43.7,35.3,0.41,1.54,1.28,0.44,0.71,0.36
2025-12-19 04:59:26,43.4,35.5,0.43,1.53,1.28,0.46,0.73,0.35
2025-12-19 04:59:31,43.5,35.5,0.43,1.53,1.34,0.45,0.73,0.37
2025-12-19 04:59:37,43.5,35.7,0.41,1.53,1.27,0.44,0.71,0.35
2025-12-19 04:59:42,43.6,35.6,0.43,1.51,1.25,0.44,0.71,0.35
2025-12-19 04:59:47,43.6,35.6,0.44,1.52,1.27,0.44,0.72,0.35
2025-12-19 04:59:52,43.8,35.6,0.42,1.51,1.38,0.44,0.70,0.35
2025-12-19 04:59:58,43.7,35.4,0.42,1.52,1.23,0.44,0.73,0.37
2025-12-19 05:00:03,43.6,35.5,0.40,1.53,1.22,0.44,0.70,0.36
2025-12-19 05:00:08,43.5,35.5,0.43,1.51,1.30,0.47,0.71,0.34
2025-12-19 05:00:14,43.7,35.6,0.40,1.54,1.30,0.47,0.73,0.37
2025-12-19 05:00:19,43.7,35.6,0.40,1.52,1.33,0.45,0.73,0.37
2025-12-19 05:00:24,43.6,35.5,0.42,1.53,1.24,0.46,0.72,0.35
2025-12-19 05:00:29,43.5,35.5,0.40,1.53,1.18,0.47,0.73,0.36
2025-12-19 05:00:35,43.7,35.4,0.41,1.54,1.33,0.45,0.73,0.37
2025-12-19 05:00:40,43.6,35.5,0.43,1.52,1.36,0.45,0.70,0.36
2025-12-19 05:00:45,43.5,35.6,0.42,1.51,1.25,0.46,0.73,0.35
2025-12-19 05:00:50,43.5,35.7,0.41,1.50,1.25,0.47,0.73,0.37
2025-12-19 05:00:56,43.6,35.5,0.41,1.50,1.28,0.45,0.72,0.35
2025-12-19 05:01:01,43.7,35.5,0.43,1.53,1.37,0.47,0.73,0.37
2025-12-19 05:01:07,43.7,35.5,0.43,1.50,1.17,0.47,0.73,0.37
2025-12-19 05:01:12,43.6,35.5,0.43,1.52,1.39,0.45,0.72,0.37
2025-12-19 05:01:18,43.7,35.5,0.40,1.52,1.18,0.47,0.73,0.37
2025-12-19 05:01:23,43.8,35.3,0.42,1.53,1.25,0.44,0.72,0.37
2025-12-19 05:01:28,43.7,35.5,0.41,1.51,1.34,0.44,0.70,0.34
2025-12-19 05:01:33,43.8,35.6,0.42,1.52,1.38,0.47,0.70,0.37
2025-12-19 05:01:39,43.5,35.5,0.41,1.53,1.18,0.47,0.71,0.37
2025-12-19 05:01:44,43.9,35.5,0.42,1.52,1.18,0.44,0.70,0.34
2025-12-19 05:01:49,43.6,35.5,0.41,1.50,1.19,0.44,0.73,0.36
2025-12-19 05:01:54,43.6,35.6,0.41,1.53,1.16,0.45,0.71,0.34
2025-12-19 05:02:00,43.8,35.6,0.43,1.53,1.39,0.46,0.73,0.37
2025-12-19 05:02:05,43.4,35.5,0.40,1.52,1.22,0.46,0.73,0.34
2025-12-19 05:02:10,43.5,35.5,0.43,1.51,1.17,0.45,0.71,0.35
2025-12-19 05:02:15,43.4,35.6,0.43,1.52,1.34,0.45,0.70,0.35
2025-12-19 05:02:21,43.8,35.6,0.43,1.51,1.27,0.44,0.71,0.35
2025-12-19 05:02:26,43.6,35.6,0.43,1.52,1.26,0.46,0.73,0.37
2025-12-19 05:02:31,43.7,35.8,0.43,1.50,1.21,0.46,0.71,0.34
2025-12-19 05:02:36,43.5,35.6,0.43,1.52,1.33,0.44,0.70,0.35
2025-12-19 05:02:42,43.6,35.6,0.40,1.54,1.25,0.45,0.72,0.37
2025-12-19 05:02:47,43.6,35.4,0.41,1.50,1.17,0.46,0.73,0.34
2025-12-19 05:02:52,43.7,35.4,0.40,1.52,1.20,0.46,0.73,0.35
2025-12-19 05:02:58,43.4,35.5,0.43,1.51,1.23,0.44,0.73,0.37
2025-12-19 05:03:03,43.5,35.5,0.40,1.54,1.38,0.44,0.71,0.35
2025-12-19 05:03:08,43.7,35.6,0.43,1.51,1.38,0.44,0.73,0.37
2025-12-19 05:03:13,43.5,35.4,0.41,1.53,1.35,0.46,0.72,0.34
2025-12-19 05:03:19,43.6,35.5,0.41,1.51,1.21,0.45,0.70,0.36
2025-12-19 05:03:24,43.5,35.5,0.43,1.51,1.25,0.45,0.70,0.35
2025-12-19 05:03:29,43.5,35.4,0.41,1.50,1.18,0.46,0.70,0.37
2025-12-19 05:03:34,43.8,35.6,0.41,1.50,1.16,0.45,0.71,0.36
2025-12-19 05:03:40,43.7,35.5,0.41,1.53,1.35,0.44,0.71,0.35
2025-12-19 05:03:45,43.6,35.4,0.40,1.53,1.27,0.46,0.73,0.35
2025-12-19 05:03:50,43.6,35.5,0.43,1.51,1.28,0.44,0.70,0.35
2025-12-19 05:03:55,43.6,35.6,0.41,1.50,1.26,0.44,0.73,0.37
2025-12-19 05:04:01,43.6,35.4,0.43,1.51,1.17,0.46,0.73,0.35
2025-12-19 05:04:06,43.7,35.5,0.42,1.53,1.37,0.44,0.70,0.35
2025-12-19 05:04:11,43.6,35.4,0.41,1.50,1.28,0.45,0.72,0.37
2025-12-19 05:04:16,43.7,35.6,0.43,1.52,1.35,0.44,0.70,0.35
2025-12-19 05:04:22,43.5,35.5,0.40,1.53,1.31,0.46,0.72,0.35
2025-12-19 05:04:27,43.6,35.5,0.43,1.51,1.35,0.46,0.72,0.34
2025-12-19 05:04:32,43.4,35.6,0.43,1.51,1.21,0.44,0.70,0.36
2025-12-19 05:04:37,43.5,35.5,0.43,1.51,1.21,0.47,0.71,0.37
2025-12-19 05:04:43,43.6,35.5,0.40,1.53,1.27,0.46,0.73,0.35
2025-12-19 05:04:48,43.8,35.4,0.40,1.52,1.27,0.46,0.73,0.35
2025-12-19 05:04:53,43.6,35.5,0.43,1.50,1.19,0.46,0.71,0.35
2025-12-19 05:04:58,43.7,35.6,0.43,1.52,1.37,0.44,0.71,0.36
2025-12-19 05:05:04,43.5,35.5,0.41,1.53,1.16,0.44,0.72,0.37
2025-12-19 05:05:09,43.6,35.5,0.43,1.51,1.24,0.44,0.70,0.34
2025-12-19 05:05:14,43.5,35.4,0.41,1.53,1.38,0.45,0.71,0.37
2025-12-19 05:05:19,43.7,35.3,0.40,1.53,1.20,0.44,0.71,0.34
2025-12-19 05:05:25,43.5,35.7,0.40,1.53,1.32,0.44,0.70,0.34
2025-12-19 05:05:30,43.6,35.5,0.43,1.52,1.33,0.44,0.70,0.35
2025-12-19 05:05:35,43.7,35.7,0.43,1.53,1.38,0.44,0.73,0.37
2025-12-19 05:05:41,43.7,35.6,0.43,1.51,1.24,0.46,0.73,0.35
2025-12-19 05:05:46,43.6,35.2,0.43,1.53,1.31,0.45,0.71,0.34
2025-12-19 05:05:51,43.7,35.6,0.43,1.52,1.37,0.47,0.73,0.35
2025-12-19 05:05:56,43.6,35.5,0.43,1.53,1.38,0.45,0.72,0.37
2025-12-19 05:06:02,43.6,35.5,0.41,1.53,1.16,0.45,0.71,0.35
2025-12-19 05:06:07,43.6,35.7,0.41,1.50,1.18,0.46,0.73,0.36
2025-12-19 05:06:12,43.6,35.5,0.40,1.53,1.36,0.44,0.70,0.34
