Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 01:23:32,43.8,35.7,0.56,1.76,1.36,0.59,0.85,0.41
2025-12-19 01:23:38,43.8,35.8,0.54,1.79,1.33,0.59,0.85,0.43
2025-12-19 01:23:43,43.8,35.7,0.54,1.78,1.51,0.56,0.86,0.44
2025-12-19 01:23:48,44.0,35.4,0.54,1.78,1.30,0.56,0.84,0.43
2025-12-19 01:23:53,43.8,35.8,0.55,1.78,1.40,0.59,0.86,0.43
2025-12-19 01:23:59,43.7,35.5,0.55,1.76,1.38,0.58,0.86,0.44
2025-12-19 01:24:04,43.7,35.5,0.56,1.77,1.49,0.59,0.86,0.43
2025-12-19 01:24:09,43.9,35.4,0.54,1.75,1.50,0.59,0.85,0.42
2025-12-19 01:24:14,43.9,35.4,0.55,1.76,1.51,0.56,0.84,0.44
2025-12-19 01:24:20,43.8,35.3,0.56,1.76,1.35,0.56,0.84,0.42
2025-12-19 01:24:25,43.9,35.3,0.55,1.75,1.39,0.57,0.86,0.44
2025-12-19 01:24:30,43.8,35.7,0.54,1.75,1.35,0.56,0.85,0.42
2025-12-19 01:24:35,43.9,35.5,0.53,1.78,1.41,0.58,0.86,0.43
2025-12-19 01:24:41,43.9,35.6,0.56,1.76,1.41,0.59,0.86,0.43
2025-12-19 01:24:46,44.0,35.8,0.54,1.76,1.31,0.58,0.84,0.44
2025-12-19 01:24:51,43.8,35.5,0.55,1.76,1.52,0.57,0.84,0.43
2025-12-19 01:24:56,43.9,35.5,0.55,1.76,1.45,0.59,0.85,0.44
2025-12-19 01:25:02,44.0,35.3,0.55,1.77,1.30,0.57,0.84,0.41
2025-12-19 01:25:07,44.1,35.5,0.55,1.78,1.51,0.57,0.86,0.44
2025-12-19 01:25:12,43.9,35.5,0.54,1.78,1.48,0.58,0.85,0.44
2025-12-19 01:25:17,44.0,35.3,0.56,1.78,1.30,0.56,0.86,0.44
2025-12-19 01:25:23,43.8,35.6,0.54,1.78,1.36,0.58,0.83,0.42
2025-12-19 01:25:28,43.9,35.4,0.54,1.78,1.49,0.58,0.84,0.41
2025-12-19 01:25:33,43.9,35.3,0.56,1.77,1.32,0.59,0.86,0.41
2025-12-19 01:25:38,43.8,35.5,0.55,1.77,1.51,0.56,0.84,0.43
2025-12-19 01:25:44,43.9,35.4,0.55,1.78,1.46,0.57,0.84,0.42
2025-12-19 01:25:49,43.9,35.5,0.54,1.78,1.31,0.56,0.85,0.43
2025-12-19 01:25:54,43.8,35.5,0.55,1.76,1.29,0.59,0.84,0.42
2025-12-19 01:25:59,43.9,35.4,0.55,1.76,1.31,0.59,0.86,0.44
2025-12-19 01:26:05,43.9,35.5,0.56,1.76,1.50,0.59,0.84,0.42
2025-12-19 01:26:10,44.0,35.4,0.56,1.77,1.39,0.56,0.86,0.41
