Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 09:54:19,43.7,34.9,0.37,1.16,1.10,0.38,0.60,0.29
2025-12-19 09:54:25,43.6,34.9,0.37,1.17,1.27,0.36,0.62,0.32
2025-12-19 09:54:30,43.6,35.0,0.37,1.15,1.09,0.37,0.62,0.31
2025-12-19 09:54:35,43.7,34.9,0.38,1.15,1.14,0.38,0.62,0.31
2025-12-19 09:54:40,43.6,35.0,0.37,1.17,1.06,0.38,0.61,0.32
2025-12-19 09:54:46,43.5,35.0,0.38,1.17,1.28,0.36,0.59,0.30
2025-12-19 09:54:51,43.6,34.9,0.40,1.14,1.19,0.37,0.61,0.30
2025-12-19 09:54:56,43.7,35.0,0.38,1.15,1.07,0.37,0.59,0.30
2025-12-19 09:55:01,43.5,35.0,0.37,1.16,1.27,0.36,0.58,0.29
2025-12-19 09:55:07,43.6,34.9,0.38,1.14,1.27,0.37,0.58,0.32
2025-12-19 09:55:12,43.7,34.8,0.38,1.15,1.11,0.38,0.61,0.30
2025-12-19 09:55:17,43.6,34.8,0.40,1.17,1.06,0.37,0.59,0.29
2025-12-19 09:55:22,43.6,34.8,0.37,1.15,1.06,0.38,0.61,0.29
2025-12-19 09:55:28,43.6,35.0,0.40,1.17,1.28,0.37,0.61,0.32
2025-12-19 09:55:33,43.5,34.9,0.37,1.17,1.26,0.37,0.62,0.32
2025-12-19 09:55:38,43.7,34.9,0.39,1.15,1.06,0.37,0.59,0.31
2025-12-19 09:55:43,43.7,35.0,0.40,1.15,1.11,0.37,0.60,0.32
2025-12-19 09:55:49,43.7,34.9,0.37,1.14,1.25,0.35,0.58,0.30
2025-12-19 09:55:54,43.6,35.0,0.38,1.14,1.07,0.37,0.58,0.29
2025-12-19 09:55:59,43.4,35.0,0.39,1.17,1.27,0.36,0.59,0.29
2025-12-19 09:56:04,43.5,34.7,0.37,1.14,1.13,0.36,0.59,0.30
2025-12-19 09:56:10,43.6,34.8,0.38,1.14,1.15,0.37,0.59,0.30
2025-12-19 09:56:15,43.7,35.0,0.40,1.14,1.27,0.36,0.61,0.30
2025-12-19 09:56:20,43.6,34.8,0.39,1.16,1.14,0.38,0.60,0.31
2025-12-19 09:56:26,43.6,34.9,0.40,1.14,1.19,0.35,0.58,0.31
2025-12-19 09:56:31,43.8,35.0,0.38,1.17,1.19,0.37,0.60,0.32
2025-12-19 09:56:36,43.7,34.8,0.37,1.16,1.24,0.38,0.61,0.32
2025-12-19 09:56:41,43.6,34.9,0.38,1.14,1.15,0.35,0.59,0.31
2025-12-19 09:56:47,43.6,34.8,0.37,1.14,1.15,0.37,0.61,0.31
2025-12-19 09:56:52,43.8,34.9,0.39,1.17,1.22,0.38,0.61,0.30
2025-12-19 09:56:57,43.6,34.8,0.39,1.15,1.06,0.37,0.59,0.29
2025-12-19 09:57:02,43.6,34.9,0.37,1.15,1.06,0.36,0.58,0.29
2025-12-19 09:57:08,43.8,35.1,0.38,1.15,1.17,0.37,0.60,0.29
2025-12-19 09:57:13,43.7,35.0,0.40,1.16,1.28,0.38,0.61,0.29
2025-12-19 09:57:18,43.5,34.9,0.38,1.16,1.28,0.36,0.58,0.31
2025-12-19 09:57:23,43.4,34.9,0.38,1.15,1.06,0.38,0.62,0.29
2025-12-19 09:57:29,43.9,34.9,0.38,1.17,1.15,0.36,0.61,0.32
2025-12-19 09:57:34,43.6,35.1,0.39,1.16,1.09,0.35,0.60,0.29
2025-12-19 09:57:39,43.7,34.9,0.37,1.14,1.25,0.38,0.59,0.32
2025-12-19 09:57:45,43.7,34.9,0.37,1.16,1.15,0.35,0.61,0.32
2025-12-19 09:57:51,43.6,35.0,0.38,1.15,1.22,0.35,0.61,0.32
2025-12-19 09:57:56,43.5,34.9,0.38,1.15,1.08,0.35,0.60,0.32
2025-12-19 09:58:02,43.5,34.9,0.39,1.13,1.16,0.37,0.58,0.29
2025-12-19 09:58:07,43.6,34.9,0.39,1.14,1.08,0.37,0.61,0.31
2025-12-19 09:58:13,43.7,34.9,0.40,1.14,1.27,0.35,0.59,0.32
2025-12-19 09:58:19,43.7,34.9,0.38,1.14,1.15,0.38,0.60,0.31
2025-12-19 09:58:24,43.6,34.9,0.40,1.16,1.22,0.35,0.58,0.29
2025-12-19 09:58:29,43.6,35.0,0.37,1.15,1.10,0.35,0.59,0.30
2025-12-19 09:58:35,43.6,35.0,0.40,1.15,1.14,0.36,0.59,0.32
2025-12-19 09:58:40,43.6,35.1,0.38,1.14,1.07,0.38,0.60,0.29
2025-12-19 09:58:45,43.6,35.1,0.38,1.14,1.06,0.37,0.59,0.30
2025-12-19 09:58:51,43.5,34.9,0.37,1.15,1.06,0.38,0.58,0.29
2025-12-19 09:58:56,43.5,35.1,0.40,1.16,1.28,0.36,0.61,0.32
2025-12-19 09:59:01,43.5,35.1,0.38,1.15,1.11,0.38,0.61,0.32
2025-12-19 09:59:06,43.6,34.9,0.38,1.14,1.11,0.35,0.58,0.29
2025-12-19 09:59:12,43.5,35.0,0.37,1.16,1.18,0.36,0.60,0.29
2025-12-19 09:59:17,43.5,35.1,0.40,1.16,1.22,0.35,0.58,0.29
2025-12-19 09:59:22,43.6,35.0,0.38,1.13,1.09,0.35,0.61,0.30
2025-12-19 09:59:27,43.6,35.0,0.37,1.15,1.07,0.38,0.61,0.32
2025-12-19 09:59:34,43.6,35.0,0.39,1.14,1.16,0.37,0.60,0.32
2025-12-19 09:59:39,43.6,34.8,0.40,1.14,1.06,0.37,0.59,0.31
2025-12-19 09:59:44,43.7,34.9,0.39,1.14,1.27,0.36,0.61,0.32
2025-12-19 09:59:50,43.7,34.9,0.40,1.14,1.06,0.35,0.61,0.31
2025-12-19 09:59:56,43.7,35.1,0.39,1.16,1.26,0.37,0.60,0.29
2025-12-19 10:00:01,43.8,35.0,0.37,1.16,1.24,0.36,0.61,0.31
2025-12-19 10:00:06,43.7,35.0,0.40,1.15,1.15,0.38,0.60,0.32
2025-12-19 10:00:11,43.7,34.9,0.38,1.16,1.28,0.35,0.58,0.29
2025-12-19 10:00:17,43.5,35.0,0.39,1.13,1.21,0.35,0.59,0.29
2025-12-19 10:00:22,43.6,35.1,0.37,1.16,1.18,0.38,0.59,0.29
2025-12-19 10:00:27,43.7,35.1,0.38,1.16,1.18,0.37,0.61,0.31
