Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 10:24:21,43.9,35.7,0.36,1.11,1.06,0.37,0.59,0.28
2025-12-19 10:24:27,43.9,35.7,0.39,1.13,1.26,0.35,0.61,0.30
2025-12-19 10:24:32,44.0,35.5,0.40,1.13,1.27,0.37,0.59,0.32
2025-12-19 10:24:37,43.8,35.5,0.37,1.14,1.26,0.35,0.58,0.30
2025-12-19 10:24:43,44.0,35.3,0.37,1.14,1.18,0.37,0.58,0.29
2025-12-19 10:24:48,43.8,35.3,0.39,1.12,1.27,0.36,0.60,0.29
2025-12-19 10:24:53,44.0,35.3,0.37,1.14,1.27,0.36,0.58,0.29
2025-12-19 10:24:58,43.7,35.5,0.39,1.13,1.06,0.35,0.58,0.30
2025-12-19 10:25:04,43.7,35.4,0.37,1.11,1.07,0.37,0.60,0.29
2025-12-19 10:25:09,43.8,35.3,0.36,1.14,1.18,0.37,0.61,0.32
2025-12-19 10:25:14,43.8,35.3,0.36,1.14,1.07,0.35,0.61,0.30
2025-12-19 10:25:20,43.8,35.5,0.40,1.12,1.26,0.36,0.59,0.29
2025-12-19 10:25:25,43.9,35.3,0.36,1.13,1.11,0.37,0.60,0.30
2025-12-19 10:25:30,43.7,35.3,0.38,1.12,1.05,0.36,0.58,0.30
2025-12-19 10:25:35,43.9,35.2,0.37,1.12,1.06,0.37,0.60,0.32
2025-12-19 10:25:41,43.7,35.1,0.38,1.14,1.21,0.35,0.60,0.32
2025-12-19 10:25:46,43.8,35.2,0.37,1.15,1.27,0.37,0.60,0.29
2025-12-19 10:25:51,43.8,35.2,0.39,1.14,1.07,0.35,0.58,0.30
2025-12-19 10:25:56,44.0,35.6,0.39,1.13,1.07,0.36,0.60,0.28
2025-12-19 10:26:02,43.8,35.9,0.37,1.14,1.19,0.36,0.61,0.29
2025-12-19 10:26:07,43.9,35.6,0.37,1.15,1.27,0.34,0.61,0.31
2025-12-19 10:26:12,43.8,35.7,0.36,1.15,1.26,0.38,0.61,0.32
2025-12-19 10:26:17,43.8,35.9,0.37,1.13,1.20,0.38,0.59,0.32
2025-12-19 10:26:23,43.8,36.1,0.37,1.14,1.06,0.38,0.61,0.29
2025-12-19 10:26:28,43.8,35.9,0.40,1.15,1.28,0.36,0.59,0.29
2025-12-19 10:26:33,44.1,36.0,0.38,1.14,1.27,0.35,0.60,0.32
2025-12-19 10:26:38,43.9,35.7,0.37,1.15,1.28,0.35,0.60,0.32
2025-12-19 10:26:44,43.8,36.0,0.38,1.11,1.07,0.37,0.62,0.29
2025-12-19 10:26:49,43.9,36.0,0.37,1.14,1.25,0.35,0.59,0.29
2025-12-19 10:26:54,43.9,36.0,0.37,1.14,1.27,0.35,0.60,0.30
2025-12-19 10:26:59,43.7,36.0,0.37,1.14,1.07,0.37,0.62,0.32
2025-12-19 10:27:05,43.6,35.7,0.39,1.12,1.27,0.36,0.61,0.32
2025-12-19 10:27:10,43.7,35.6,0.39,1.12,1.17,0.35,0.59,0.29
2025-12-19 10:27:15,43.8,35.7,0.37,1.11,1.27,0.37,0.61,0.31
2025-12-19 10:27:20,43.9,35.5,0.40,1.11,1.10,0.37,0.59,0.31
2025-12-19 10:27:26,43.9,35.6,0.38,1.10,1.17,0.37,0.61,0.32
2025-12-19 10:27:31,43.9,35.6,0.36,1.14,1.27,0.35,0.61,0.32
2025-12-19 10:27:36,43.8,35.7,0.38,1.14,1.27,0.35,0.58,0.30
2025-12-19 10:27:42,43.8,35.8,0.36,1.14,1.26,0.36,0.59,0.30
2025-12-19 10:27:47,43.7,35.6,0.39,1.14,1.12,0.37,0.59,0.29
2025-12-19 10:27:52,43.8,35.6,0.40,1.12,1.15,0.35,0.61,0.30
2025-12-19 10:27:57,43.7,35.6,0.37,1.14,1.28,0.35,0.61,0.31
2025-12-19 10:28:03,43.8,35.6,0.38,1.11,1.06,0.37,0.58,0.28
2025-12-19 10:28:08,43.7,35.6,0.37,1.14,1.06,0.37,0.60,0.29
2025-12-19 10:28:13,43.9,35.7,0.38,1.11,1.27,0.35,0.60,0.32
2025-12-19 10:28:18,43.9,35.6,0.38,1.11,1.23,0.35,0.60,0.30
2025-12-19 10:28:24,43.9,36.0,0.38,1.12,1.09,0.36,0.59,0.29
2025-12-19 10:28:29,43.8,35.8,0.40,1.13,1.24,0.35,0.60,0.30
2025-12-19 10:28:34,43.9,35.8,0.37,1.11,1.15,0.35,0.59,0.31
2025-12-19 10:28:39,43.7,35.8,0.38,1.11,1.09,0.35,0.59,0.28
2025-12-19 10:28:45,43.9,35.7,0.37,1.14,1.27,0.37,0.62,0.32
2025-12-19 10:28:50,43.7,35.8,0.37,1.14,1.27,0.35,0.60,0.31
2025-12-19 10:28:55,43.8,35.6,0.39,1.13,1.27,0.35,0.60,0.29
2025-12-19 10:29:00,43.9,35.6,0.40,1.12,1.20,0.38,0.61,0.28
2025-12-19 10:29:06,43.8,35.6,0.42,1.11,1.28,0.36,0.58,0.29
2025-12-19 10:29:11,43.9,35.6,0.42,1.14,1.25,0.36,0.60,0.29
2025-12-19 10:29:16,44.0,35.7,0.43,1.11,1.15,0.35,0.60,0.31
2025-12-19 10:29:21,43.9,35.7,0.40,1.11,1.11,0.37,0.60,0.29
2025-12-19 10:29:27,43.8,35.7,0.43,1.11,1.27,0.35,0.58,0.31
2025-12-19 10:29:32,43.8,35.7,0.43,1.14,1.25,0.35,0.61,0.31
2025-12-19 10:29:37,43.8,35.7,0.43,1.11,1.26,0.35,0.60,0.28
2025-12-19 10:29:42,43.9,35.7,0.46,1.12,1.17,0.37,0.60,0.31
2025-12-19 10:29:48,43.9,35.6,0.45,1.11,1.07,0.35,0.59,0.30
2025-12-19 10:29:53,43.9,35.7,0.46,1.11,1.06,0.37,0.61,0.32
2025-12-19 10:29:58,43.8,35.7,0.45,1.14,1.27,0.36,0.60,0.32
2025-12-19 10:30:04,43.7,35.7,0.45,1.11,1.26,0.38,0.60,0.28
2025-12-19 10:30:09,43.9,35.6,0.45,1.11,1.18,0.35,0.58,0.31
2025-12-19 10:30:14,43.9,35.7,0.44,1.12,1.14,0.37,0.59,0.32
2025-12-19 10:30:19,43.7,35.6,0.45,1.11,1.24,0.35,0.59,0.29
2025-12-19 10:30:25,44.0,35.6,0.46,1.13,1.27,0.37,0.61,0.32
2025-12-19 10:30:30,43.8,35.6,0.43,1.12,1.16,0.35,0.61,0.29
2025-12-19 10:30:35,43.8,35.5,0.43,1.13,1.10,0.36,0.60,0.31
2025-12-19 10:30:40,44.0,35.6,0.43,1.10,1.05,0.37,0.58,0.30
2025-12-19 10:30:46,43.8,35.4,0.45,1.14,1.10,0.36,0.61,0.30
2025-12-19 10:30:51,43.9,35.5,0.45,1.12,1.26,0.35,0.60,0.30
2025-12-19 10:30:56,44.0,35.4,0.45,1.13,1.27,0.37,0.61,0.31
2025-12-19 10:31:01,44.0,35.6,0.45,1.10,1.23,0.35,0.59,0.31
2025-12-19 10:31:07,43.9,35.6,0.44,1.10,1.06,0.35,0.58,0.32
2025-12-19 10:31:13,43.9,35.6,0.43,1.13,1.17,0.37,0.61,0.31
2025-12-19 10:31:18,43.8,35.6,0.45,1.13,1.19,0.36,0.60,0.28
2025-12-19 10:31:23,44.0,35.6,0.44,1.13,1.19,0.35,0.60,0.31
2025-12-19 10:31:29,43.7,35.6,0.43,1.12,1.06,0.36,0.59,0.28
2025-12-19 10:31:34,44.0,35.6,0.45,1.12,1.15,0.36,0.58,0.29
2025-12-19 10:31:39,43.7,35.6,0.42,1.12,1.06,0.37,0.60,0.28
2025-12-19 10:31:44,44.0,35.5,0.45,1.12,1.18,0.35,0.59,0.29
2025-12-19 10:31:50,43.9,35.6,0.45,1.11,1.27,0.34,0.61,0.30
2025-12-19 10:31:55,43.9,35.5,0.45,1.13,1.27,0.36,0.61,0.32
2025-12-19 10:32:00,43.7,35.6,0.45,1.13,1.14,0.35,0.59,0.30
2025-12-19 10:32:05,44.0,35.5,0.45,1.13,1.23,0.37,0.58,0.30
2025-12-19 10:32:11,43.9,35.3,0.45,1.11,1.20,0.35,0.58,0.29
2025-12-19 10:32:16,44.0,35.3,0.45,1.13,1.19,0.37,0.60,0.31
2025-12-19 10:32:21,43.8,35.5,0.45,1.11,1.27,0.35,0.61,0.29
2025-12-19 10:32:27,44.0,35.5,0.43,1.12,1.12,0.35,0.61,0.32
2025-12-19 10:32:32,44.0,35.2,0.45,1.12,1.16,0.36,0.61,0.32
2025-12-19 10:32:37,43.8,35.4,0.44,1.12,1.09,0.37,0.59,0.30
2025-12-19 10:32:42,43.9,35.3,0.43,1.13,1.27,0.35,0.59,0.30
2025-12-19 10:32:48,43.8,35.4,0.45,1.14,1.25,0.35,0.59,0.29
2025-12-19 10:32:53,43.7,35.4,0.45,1.11,1.07,0.36,0.61,0.30
2025-12-19 10:32:58,43.8,35.8,0.43,1.11,1.27,0.35,0.61,0.29
2025-12-19 10:33:03,43.9,35.6,0.42,1.11,1.18,0.37,0.62,0.29
2025-12-19 10:33:09,43.8,35.6,0.45,1.11,1.08,0.35,0.59,0.28
2025-12-19 10:33:14,43.9,35.8,0.43,1.13,1.14,0.37,0.58,0.32
2025-12-19 10:33:19,44.0,35.6,0.45,1.11,1.11,0.35,0.60,0.28
2025-12-19 10:33:24,44.0,35.5,0.43,1.12,1.15,0.35,0.61,0.29
2025-12-19 10:33:30,44.0,35.7,0.44,1.11,1.06,0.37,0.59,0.30
2025-12-19 10:33:35,44.0,35.6,0.43,1.10,1.09,0.36,0.59,0.29
2025-12-19 10:33:40,43.9,35.5,0.42,1.11,1.07,0.38,0.61,0.29
2025-12-19 10:33:45,43.8,35.4,0.43,1.11,1.06,0.38,0.61,0.32
2025-12-19 10:33:51,44.2,35.4,0.45,1.13,1.11,0.35,0.61,0.30
2025-12-19 10:33:56,44.0,35.6,0.42,1.11,1.27,0.36,0.61,0.29
2025-12-19 10:34:01,43.9,35.7,0.43,1.11,1.14,0.35,0.58,0.30
2025-12-19 10:34:06,43.9,35.5,0.45,1.11,1.06,0.37,0.61,0.30
2025-12-19 10:34:12,43.9,35.5,0.42,1.12,1.06,0.35,0.60,0.28
2025-12-19 10:34:17,44.0,35.4,0.44,1.13,1.24,0.37,0.61,0.31
2025-12-19 10:34:22,44.0,35.6,0.43,1.10,1.09,0.37,0.61,0.30
2025-12-19 10:34:27,43.9,35.5,0.45,1.11,1.15,0.37,0.60,0.29
2025-12-19 10:34:33,44.0,35.5,0.45,1.13,1.14,0.37,0.60,0.32
2025-12-19 10:34:38,44.0,35.6,0.42,1.13,1.17,0.36,0.61,0.31
2025-12-19 10:34:43,43.8,35.6,0.45,1.10,1.11,0.36,0.61,0.31
2025-12-19 10:34:48,43.9,35.7,0.42,1.13,1.26,0.37,0.61,0.31
2025-12-19 10:34:54,43.9,35.5,0.44,1.11,1.14,0.34,0.58,0.28
2025-12-19 10:34:59,43.8,36.0,0.44,1.10,1.11,0.36,0.61,0.31
2025-12-19 10:35:04,43.8,35.8,0.43,1.11,1.16,0.35,0.58,0.29
2025-12-19 10:35:10,43.9,35.3,0.42,1.11,1.26,0.35,0.59,0.28
