Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 01:53:37,43.8,35.7,0.50,1.72,1.43,0.55,0.82,0.40
2025-12-19 01:53:42,43.9,35.7,0.47,1.74,1.29,0.57,0.84,0.43
2025-12-19 01:53:47,43.8,35.8,0.47,1.74,1.48,0.57,0.85,0.40
2025-12-19 01:53:53,43.8,35.8,0.47,1.74,1.49,0.56,0.85,0.43
2025-12-19 01:53:58,43.9,35.9,0.50,1.74,1.50,0.56,0.82,0.43
2025-12-19 01:54:03,43.9,35.7,0.48,1.75,1.50,0.55,0.84,0.43
2025-12-19 01:54:08,43.8,35.8,0.47,1.73,1.29,0.57,0.85,0.43
2025-12-19 01:54:14,44.0,35.9,0.49,1.73,1.41,0.55,0.82,0.41
2025-12-19 01:54:19,43.8,35.7,0.50,1.73,1.29,0.58,0.85,0.40
2025-12-19 01:54:24,43.8,35.7,0.49,1.74,1.49,0.55,0.82,0.42
2025-12-19 01:54:29,43.8,35.8,0.49,1.75,1.50,0.56,0.84,0.43
2025-12-19 01:54:35,44.0,35.7,0.50,1.73,1.49,0.58,0.84,0.40
2025-12-19 01:54:40,44.0,35.8,0.49,1.72,1.30,0.57,0.84,0.41
2025-12-19 01:54:45,43.9,35.6,0.49,1.73,1.30,0.55,0.83,0.40
2025-12-19 01:54:50,43.9,35.7,0.49,1.73,1.43,0.55,0.82,0.42
2025-12-19 01:54:56,43.8,35.6,0.49,1.75,1.37,0.55,0.84,0.43
2025-12-19 01:55:01,43.9,35.6,0.49,1.73,1.49,0.57,0.85,0.42
2025-12-19 01:55:06,43.8,35.6,0.49,1.73,1.38,0.55,0.83,0.43
2025-12-19 01:55:11,43.9,35.7,0.49,1.75,1.28,0.57,0.82,0.42
2025-12-19 01:55:17,43.7,35.6,0.50,1.75,1.35,0.57,0.85,0.43
2025-12-19 01:55:22,43.9,35.8,0.48,1.75,1.48,0.57,0.82,0.41
2025-12-19 01:55:27,43.7,35.7,0.47,1.74,1.27,0.57,0.82,0.43
2025-12-19 01:55:32,43.9,35.6,0.49,1.73,1.49,0.56,0.85,0.40
2025-12-19 01:55:38,43.9,35.8,0.49,1.75,1.39,0.55,0.85,0.42
2025-12-19 01:55:43,44.0,35.8,0.50,1.74,1.41,0.54,0.85,0.42
2025-12-19 01:55:48,43.7,35.9,0.49,1.73,1.43,0.55,0.85,0.42
2025-12-19 01:55:53,43.8,35.8,0.47,1.73,1.31,0.58,0.85,0.42
2025-12-19 01:55:59,43.9,35.9,0.49,1.75,1.48,0.55,0.83,0.42
2025-12-19 01:56:04,43.8,35.7,0.47,1.75,1.38,0.56,0.85,0.42
2025-12-19 01:56:09,43.9,35.8,0.47,1.73,1.38,0.55,0.83,0.42
2025-12-19 01:56:15,43.9,35.6,0.48,1.72,1.42,0.57,0.83,0.41
2025-12-19 01:56:20,43.8,35.8,0.47,1.74,1.29,0.58,0.84,0.43
2025-12-19 01:56:25,43.8,35.6,0.47,1.73,1.42,0.56,0.85,0.42
2025-12-19 01:56:30,43.8,36.0,0.48,1.74,1.29,0.55,0.85,0.43
2025-12-19 01:56:36,44.0,35.8,0.49,1.73,1.27,0.55,0.83,0.43
2025-12-19 01:56:41,43.8,35.9,0.47,1.75,1.49,0.56,0.82,0.40
2025-12-19 01:56:46,43.9,35.8,0.50,1.73,1.39,0.55,0.82,0.40
2025-12-19 01:56:51,43.8,35.7,0.47,1.75,1.44,0.57,0.81,0.42
2025-12-19 01:56:57,43.9,35.7,0.50,1.74,1.29,0.55,0.82,0.41
2025-12-19 01:57:02,43.8,35.6,0.50,1.74,1.29,0.54,0.82,0.43
2025-12-19 01:57:07,44.0,35.6,0.48,1.74,1.28,0.57,0.83,0.41
2025-12-19 01:57:12,43.9,35.5,0.48,1.72,1.33,0.54,0.83,0.40
2025-12-19 01:57:18,43.9,35.6,0.48,1.75,1.42,0.55,0.82,0.41
2025-12-19 01:57:23,44.1,35.8,0.49,1.73,1.29,0.57,0.83,0.43
2025-12-19 01:57:28,43.8,35.8,0.49,1.72,1.28,0.55,0.82,0.42
2025-12-19 01:57:33,44.0,35.7,0.49,1.73,1.32,0.57,0.83,0.43
2025-12-19 01:57:39,43.8,35.6,0.48,1.74,1.36,0.56,0.83,0.43
2025-12-19 01:57:44,44.1,35.8,0.50,1.71,1.35,0.56,0.81,0.41
2025-12-19 01:57:49,43.7,35.8,0.50,1.74,1.37,0.55,0.84,0.42
2025-12-19 01:57:54,43.8,35.7,0.48,1.71,1.30,0.57,0.84,0.40
2025-12-19 01:58:00,43.8,35.5,0.48,1.75,1.37,0.56,0.84,0.41
2025-12-19 01:58:05,43.9,35.6,0.48,1.75,1.49,0.55,0.82,0.42
