Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-18 23:53:26,42.1,34.5,0.56,1.88,1.36,0.60,0.92,0.45
2025-12-18 23:53:31,42.1,34.5,0.58,1.88,1.57,0.58,0.92,0.46
2025-12-18 23:53:36,42.4,34.5,0.56,1.85,1.43,0.60,0.91,0.45
2025-12-18 23:53:41,42.2,34.5,0.58,1.86,1.52,0.57,0.91,0.46
2025-12-18 23:53:47,42.3,34.5,0.58,1.85,1.43,0.58,0.93,0.47
2025-12-18 23:53:52,42.1,34.5,0.57,1.85,1.49,0.60,0.94,0.45
2025-12-18 23:53:57,42.1,34.4,0.58,1.88,1.37,0.60,0.92,0.45
2025-12-18 23:54:02,42.3,34.6,0.57,1.88,1.45,0.60,0.92,0.48
2025-12-18 23:54:08,42.3,34.5,0.56,1.86,1.42,0.61,0.94,0.45
2025-12-18 23:54:13,42.2,34.4,0.57,1.88,1.56,0.59,0.91,0.45
2025-12-18 23:54:18,42.2,34.4,0.57,1.85,1.42,0.60,0.94,0.46
2025-12-18 23:54:24,42.3,34.3,0.58,1.88,1.58,0.58,0.94,0.48
2025-12-18 23:54:29,42.3,34.6,0.58,1.86,1.42,0.60,0.92,0.47
2025-12-18 23:54:34,42.4,34.6,0.56,1.87,1.46,0.59,0.92,0.48
2025-12-18 23:54:39,42.4,34.6,0.56,1.88,1.57,0.61,0.93,0.45
2025-12-18 23:54:45,42.4,34.6,0.55,1.87,1.42,0.61,0.94,0.45
2025-12-18 23:54:50,42.3,34.5,0.56,1.86,1.54,0.58,0.92,0.45
2025-12-18 23:54:55,42.2,34.7,0.58,1.88,1.55,0.61,0.93,0.48
2025-12-18 23:55:00,42.5,34.6,0.58,1.87,1.35,0.58,0.90,0.45
2025-12-18 23:55:06,42.4,34.5,0.56,1.87,1.46,0.61,0.93,0.48
2025-12-18 23:55:11,42.3,34.5,0.56,1.87,1.38,0.61,0.91,0.47
2025-12-18 23:55:16,42.4,34.3,0.58,1.88,1.47,0.59,0.92,0.46
