Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 05:46:13,39.4,39.3,0.55,0.90,1.39,0.23,0.82,0.33
2025-12-19 05:46:18,39.6,39.4,0.53,0.92,1.20,0.23,0.87,0.34
2025-12-19 05:46:23,39.5,39.4,0.55,0.93,1.39,0.25,0.86,0.31
2025-12-19 05:46:29,39.5,39.5,0.55,0.94,1.39,0.25,0.89,0.35
2025-12-19 05:46:34,39.7,39.7,0.54,1.00,1.32,0.23,0.88,0.32
2025-12-19 05:46:39,39.5,39.7,0.55,0.97,1.25,0.26,0.89,0.33
2025-12-19 05:46:44,39.5,39.9,0.55,0.92,1.40,0.23,0.85,0.34
2025-12-19 05:46:50,39.4,39.9,0.55,0.94,1.21,0.24,0.89,0.35
2025-12-19 05:46:55,39.5,39.8,0.53,0.96,1.32,0.23,0.88,0.32
2025-12-19 05:47:00,39.7,39.7,0.53,0.95,1.36,0.24,0.88,0.32
2025-12-19 05:47:05,39.6,39.9,0.52,0.97,1.23,0.25,0.90,0.33
2025-12-19 05:47:11,39.5,39.9,0.53,0.96,1.22,0.22,0.87,0.34
2025-12-19 05:47:16,39.6,40.0,0.54,0.97,1.33,0.23,0.86,0.32
2025-12-19 05:47:21,39.5,39.8,0.54,0.95,1.37,0.23,0.86,0.34
2025-12-19 05:47:26,39.5,39.8,0.54,0.98,1.27,0.22,0.90,0.34
2025-12-19 05:47:32,39.6,39.8,0.52,1.01,1.21,0.25,0.92,0.34
2025-12-19 05:47:37,39.5,40.0,0.52,0.96,1.20,0.23,0.90,0.35
2025-12-19 05:47:42,39.5,40.0,0.55,0.94,1.38,0.26,0.89,0.32
2025-12-19 05:47:47,39.7,39.9,0.53,0.96,1.36,0.23,0.86,0.31
2025-12-19 05:47:53,39.6,39.7,0.54,0.93,1.40,0.24,0.85,0.31
2025-12-19 05:47:59,39.6,39.7,0.52,0.90,1.30,0.26,0.85,0.31
2025-12-19 05:48:04,39.6,39.6,0.55,0.89,1.40,0.25,0.84,0.30
2025-12-19 05:48:10,39.5,39.5,0.56,0.89,1.39,0.24,0.84,0.30
2025-12-19 05:48:15,39.5,39.5,0.54,0.94,1.39,0.24,0.85,0.31
2025-12-19 05:48:20,39.5,39.6,0.53,0.95,1.34,0.25,0.87,0.32
2025-12-19 05:48:25,39.5,39.6,0.56,0.96,1.32,0.26,0.89,0.34
2025-12-19 05:48:31,39.7,39.9,0.55,0.94,1.35,0.26,0.88,0.34
2025-12-19 05:48:36,39.5,39.8,0.53,0.95,1.34,0.24,0.85,0.31
2025-12-19 05:48:41,39.6,39.7,0.56,0.95,1.19,0.24,0.90,0.35
2025-12-19 05:48:46,39.5,39.9,0.55,0.93,1.28,0.25,0.87,0.31
2025-12-19 05:48:52,39.5,39.9,0.54,0.90,1.40,0.25,0.85,0.31
2025-12-19 05:48:57,39.6,39.7,0.55,0.91,1.33,0.23,0.84,0.34
2025-12-19 05:49:02,39.6,39.7,0.56,0.91,1.39,0.23,0.86,0.34
2025-12-19 05:49:07,39.5,39.7,0.56,0.93,1.19,0.25,0.89,0.33
2025-12-19 05:49:13,39.5,39.6,0.53,0.95,1.29,0.23,0.85,0.33
2025-12-19 05:49:18,39.6,39.8,0.56,0.94,1.20,0.25,0.88,0.35
2025-12-19 05:49:23,39.5,39.8,0.53,0.98,1.23,0.22,0.89,0.35
2025-12-19 05:49:28,39.5,39.7,0.54,0.95,1.26,0.25,0.85,0.31
2025-12-19 05:49:34,39.5,39.7,0.54,0.98,1.23,0.23,0.88,0.33
2025-12-19 05:49:39,39.5,39.7,0.52,0.96,1.21,0.26,0.87,0.32
2025-12-19 05:49:44,39.4,39.9,0.52,0.95,1.19,0.26,0.87,0.32
2025-12-19 05:49:49,39.6,39.9,0.55,0.95,1.40,0.25,0.88,0.33
2025-12-19 05:49:55,39.6,39.9,0.53,0.92,1.20,0.24,0.88,0.34
2025-12-19 05:50:00,39.6,39.8,0.53,0.95,1.30,0.23,0.84,0.31
2025-12-19 05:50:06,39.6,39.8,0.53,0.92,1.20,0.25,0.88,0.33
2025-12-19 05:50:11,39.6,39.8,0.54,0.94,1.36,0.24,0.85,0.31
2025-12-19 05:50:17,39.7,39.7,0.56,0.92,1.19,0.25,0.87,0.33
2025-12-19 05:50:22,39.6,39.7,0.55,0.94,1.29,0.26,0.89,0.34
2025-12-19 05:50:27,39.5,39.7,0.55,0.94,1.21,0.23,0.90,0.35
2025-12-19 05:50:32,39.5,39.9,0.52,0.97,1.21,0.25,0.90,0.33
2025-12-19 05:50:38,39.5,40.0,0.52,0.97,1.38,0.25,0.88,0.33
2025-12-19 05:50:43,39.6,40.0,0.52,0.97,1.25,0.22,0.88,0.35
2025-12-19 05:50:48,39.6,39.9,0.52,0.97,1.27,0.23,0.87,0.34
2025-12-19 05:50:53,39.5,40.0,0.52,0.98,1.37,0.24,0.87,0.33
2025-12-19 05:50:59,39.6,40.0,0.53,0.98,1.33,0.23,0.89,0.32
2025-12-19 05:51:04,39.5,40.0,0.53,0.97,1.35,0.23,0.88,0.32
2025-12-19 05:51:09,39.6,40.1,0.54,0.95,1.35,0.23,0.86,0.32
2025-12-19 05:51:15,39.6,40.1,0.52,0.95,1.21,0.23,0.88,0.35
2025-12-19 05:51:21,39.6,40.1,0.54,0.95,1.25,0.23,0.88,0.33
2025-12-19 05:51:26,39.5,39.9,0.53,0.96,1.29,0.23,0.85,0.31
2025-12-19 05:51:31,39.6,39.8,0.55,0.94,1.36,0.23,0.86,0.31
2025-12-19 05:51:37,39.6,39.7,0.52,0.92,1.39,0.23,0.89,0.34
2025-12-19 05:51:42,39.6,39.8,0.56,0.92,1.21,0.25,0.90,0.34
2025-12-19 05:51:47,39.7,39.8,0.56,0.90,1.33,0.25,0.87,0.31
2025-12-19 05:51:52,39.5,40.0,0.53,0.93,1.20,0.25,0.90,0.34
2025-12-19 05:51:58,39.6,39.8,0.55,0.95,1.27,0.23,0.91,0.32
2025-12-19 05:52:03,39.5,39.8,0.54,1.02,1.31,0.26,0.93,0.34
2025-12-19 05:52:08,39.6,40.3,0.53,1.00,1.20,0.26,0.88,0.33
2025-12-19 05:52:13,39.5,40.1,0.52,0.98,1.24,0.23,0.90,0.36
2025-12-19 05:52:19,39.5,40.0,0.55,0.94,1.31,0.25,0.89,0.32
2025-12-19 05:52:24,39.5,40.0,0.54,0.95,1.20,0.26,0.90,0.34
2025-12-19 05:52:29,39.6,40.0,0.54,0.97,1.34,0.23,0.88,0.34
2025-12-19 05:52:34,39.5,40.1,0.53,0.98,1.28,0.23,0.89,0.34
2025-12-19 05:52:40,39.7,40.2,0.53,0.98,1.25,0.23,0.91,0.35
2025-12-19 05:52:45,39.6,40.1,0.52,0.95,1.36,0.25,0.87,0.33
2025-12-19 05:52:50,39.6,40.3,0.53,0.96,1.20,0.25,0.89,0.34
2025-12-19 05:52:55,39.5,40.1,0.53,0.98,1.24,0.25,0.86,0.32
2025-12-19 05:53:01,39.6,39.9,0.53,0.93,1.40,0.24,0.84,0.31
2025-12-19 05:53:06,39.6,39.9,0.53,0.94,1.26,0.23,0.84,0.34
2025-12-19 05:53:11,39.6,39.6,0.54,0.94,1.20,0.26,0.83,0.30
2025-12-19 05:53:16,39.6,39.6,0.55,0.93,1.37,0.23,0.83,0.31
2025-12-19 05:53:22,39.5,39.6,0.56,0.94,1.31,0.26,0.87,0.32
2025-12-19 05:53:27,39.6,40.0,0.53,0.94,1.21,0.25,0.88,0.33
2025-12-19 05:53:32,39.6,40.0,0.54,0.96,1.23,0.24,0.86,0.33
2025-12-19 05:53:37,39.5,39.9,0.54,1.00,1.32,0.23,0.89,0.34
2025-12-19 05:53:43,39.6,40.1,0.55,1.00,1.40,0.24,0.91,0.34
2025-12-19 05:53:48,39.6,40.2,0.53,1.02,1.20,0.23,0.91,0.35
2025-12-19 05:53:53,39.7,40.4,0.52,0.98,1.20,0.26,0.89,0.34
2025-12-19 05:53:58,39.7,40.1,0.53,0.97,1.28,0.23,0.84,0.34
2025-12-19 05:54:04,39.6,39.8,0.54,0.91,1.24,0.26,0.85,0.31
