Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 09:46:35,39.8,39.4,0.47,0.74,1.33,0.24,0.65,0.28
2025-12-19 09:46:40,39.7,39.5,0.48,0.72,1.32,0.24,0.66,0.25
2025-12-19 09:46:45,39.7,39.4,0.47,0.73,1.24,0.23,0.66,0.27
2025-12-19 09:46:51,39.7,39.5,0.47,0.76,1.27,0.23,0.66,0.28
2025-12-19 09:46:56,39.6,39.4,0.47,0.76,1.41,0.22,0.67,0.26
2025-12-19 09:47:01,39.7,39.5,0.47,0.76,1.48,0.25,0.67,0.26
2025-12-19 09:47:06,39.7,39.5,0.47,0.74,1.27,0.23,0.67,0.26
2025-12-19 09:47:12,39.7,39.5,0.48,0.74,1.28,0.22,0.65,0.27
2025-12-19 09:47:17,39.8,39.4,0.47,0.75,1.25,0.23,0.67,0.26
2025-12-19 09:47:22,39.7,39.5,0.49,0.75,1.26,0.23,0.67,0.26
2025-12-19 09:47:28,39.8,39.4,0.47,0.76,1.27,0.23,0.67,0.26
2025-12-19 09:47:33,39.8,39.4,0.47,0.74,1.26,0.23,0.66,0.26
2025-12-19 09:47:38,39.7,39.4,0.48,0.75,1.49,0.24,0.63,0.26
2025-12-19 09:47:43,39.8,39.3,0.49,0.75,1.40,0.24,0.66,0.26
2025-12-19 09:47:49,39.8,39.4,0.47,0.74,1.31,0.22,0.65,0.26
2025-12-19 09:47:54,39.8,39.5,0.47,0.76,1.26,0.22,0.68,0.28
2025-12-19 09:47:59,39.7,39.7,0.48,0.77,1.25,0.24,0.70,0.28
2025-12-19 09:48:04,39.7,39.7,0.47,0.78,1.49,0.24,0.67,0.28
2025-12-19 09:48:10,39.7,39.8,0.47,0.74,1.26,0.23,0.68,0.28
2025-12-19 09:48:15,39.7,39.6,0.48,0.73,1.29,0.23,0.67,0.26
2025-12-19 09:48:20,39.7,39.5,0.46,0.75,1.49,0.24,0.65,0.26
2025-12-19 09:48:25,39.7,39.5,0.46,0.75,1.33,0.22,0.67,0.28
2025-12-19 09:48:31,39.7,39.4,0.49,0.73,1.32,0.23,0.67,0.27
2025-12-19 09:48:36,39.7,39.6,0.48,0.74,1.50,0.23,0.65,0.27
2025-12-19 09:48:42,39.7,39.6,0.49,0.73,1.48,0.24,0.65,0.26
2025-12-19 09:48:47,39.6,39.4,0.47,0.71,1.50,0.24,0.64,0.25
2025-12-19 09:48:53,39.6,39.3,0.47,0.73,1.32,0.23,0.64,0.26
2025-12-19 09:48:58,39.6,39.4,0.47,0.75,1.40,0.24,0.66,0.28
2025-12-19 09:49:03,39.8,39.4,0.49,0.81,1.49,0.24,0.68,0.28
2025-12-19 09:49:08,39.8,39.5,0.47,0.82,1.36,0.24,0.69,0.28
2025-12-19 09:49:14,39.8,39.8,0.48,0.79,1.51,0.24,0.67,0.27
2025-12-19 09:49:19,39.8,39.8,0.46,0.80,1.51,0.24,0.66,0.27
2025-12-19 09:49:24,39.7,39.8,0.48,0.81,1.27,0.24,0.66,0.28
2025-12-19 09:49:29,39.6,39.7,0.46,0.75,1.33,0.24,0.64,0.27
2025-12-19 09:49:35,39.7,39.3,0.48,0.72,1.44,0.24,0.65,0.25
2025-12-19 09:49:40,39.7,39.3,0.48,0.71,1.47,0.23,0.64,0.26
2025-12-19 09:49:45,39.7,39.2,0.47,0.72,1.33,0.23,0.64,0.27
2025-12-19 09:49:50,39.8,39.4,0.47,0.74,1.55,0.24,0.65,0.25
2025-12-19 09:49:56,39.6,39.2,0.47,0.74,1.29,0.23,0.65,0.27
2025-12-19 09:50:01,39.7,39.3,0.47,0.77,1.55,0.24,0.64,0.26
2025-12-19 09:50:06,39.7,39.5,0.47,0.77,1.52,0.22,0.65,0.28
2025-12-19 09:50:12,39.6,39.6,0.47,0.77,1.54,0.24,0.66,0.28
2025-12-19 09:50:17,39.7,39.5,0.48,0.77,1.35,0.23,0.66,0.26
2025-12-19 09:50:22,39.8,39.5,0.47,0.79,1.50,0.22,0.65,0.27
2025-12-19 09:50:27,39.8,39.6,0.48,0.75,1.52,0.24,0.64,0.26
2025-12-19 09:50:33,39.8,39.7,0.48,0.73,1.32,0.23,0.65,0.26
2025-12-19 09:50:39,39.8,39.7,0.48,0.75,1.41,0.24,0.66,0.26
2025-12-19 09:50:44,39.8,39.6,0.48,0.75,1.31,0.23,0.67,0.26
2025-12-19 09:50:49,39.9,39.7,0.48,0.80,1.54,0.24,0.66,0.28
2025-12-19 09:50:55,39.6,39.8,0.47,0.78,1.33,0.23,0.67,0.27
2025-12-19 09:51:00,39.7,39.8,0.46,0.77,1.54,0.24,0.65,0.26
2025-12-19 09:51:06,39.7,39.8,0.47,0.75,1.54,0.23,0.64,0.27
2025-12-19 09:51:11,39.7,39.5,0.47,0.75,1.55,0.24,0.65,0.26
2025-12-19 09:51:17,39.7,39.5,0.47,0.75,1.31,0.24,0.68,0.27
2025-12-19 09:51:22,39.8,39.4,0.46,0.76,1.54,0.23,0.67,0.28
2025-12-19 09:51:27,39.8,39.8,0.48,0.75,1.55,0.23,0.66,0.27
2025-12-19 09:51:32,39.8,39.5,0.48,0.73,1.53,0.23,0.65,0.27
2025-12-19 09:51:38,39.6,39.5,0.48,0.74,1.54,0.24,0.64,0.26
2025-12-19 09:51:43,39.8,39.6,0.47,0.75,1.30,0.23,0.67,0.26
2025-12-19 09:51:48,39.7,39.6,0.47,0.76,1.42,0.24,0.66,0.28
2025-12-19 09:51:53,39.8,39.6,0.47,0.76,1.44,0.24,0.67,0.28
2025-12-19 09:51:59,39.8,39.9,0.48,0.76,1.28,0.23,0.68,0.26
2025-12-19 09:52:04,39.7,39.9,0.48,0.76,1.35,0.23,0.66,0.27
2025-12-19 09:52:09,39.7,39.7,0.47,0.75,1.33,0.24,0.65,0.27
2025-12-19 09:52:14,39.7,39.6,0.48,0.75,1.28,0.24,0.65,0.27
2025-12-19 09:52:20,39.6,39.7,0.49,0.75,1.28,0.23,0.66,0.26
2025-12-19 09:52:25,39.8,39.8,0.47,0.74,1.39,0.24,0.65,0.28
2025-12-19 09:52:30,39.7,39.7,0.47,0.73,1.39,0.24,0.65,0.27
2025-12-19 09:52:36,39.9,39.7,0.48,0.73,1.49,0.23,0.65,0.26
2025-12-19 09:52:41,39.7,39.7,0.48,0.75,1.53,0.23,0.66,0.27
2025-12-19 09:52:46,39.8,39.5,0.47,0.77,1.34,0.24,0.66,0.27
2025-12-19 09:52:51,39.6,39.8,0.48,0.78,1.31,0.24,0.65,0.28
2025-12-19 09:52:57,39.8,39.8,0.49,0.76,1.33,0.24,0.65,0.26
2025-12-19 09:53:02,39.8,39.6,0.48,0.74,1.34,0.24,0.63,0.26
2025-12-19 09:53:07,39.7,39.5,0.49,0.74,1.34,0.24,0.65,0.26
2025-12-19 09:53:12,39.6,39.4,0.46,0.75,1.41,0.23,0.66,0.26
2025-12-19 09:53:18,39.8,39.4,0.49,0.78,1.39,0.23,0.67,0.27
2025-12-19 09:53:23,39.7,39.7,0.47,0.77,1.53,0.23,0.67,0.26
2025-12-19 09:53:28,39.7,39.9,0.48,0.80,1.37,0.24,0.69,0.27
2025-12-19 09:53:33,39.8,40.0,0.47,0.78,1.49,0.23,0.67,0.28
2025-12-19 09:53:39,39.7,40.0,0.46,0.77,1.45,0.24,0.66,0.28
2025-12-19 09:53:44,39.8,39.9,0.46,0.78,1.50,0.23,0.67,0.28
2025-12-19 09:53:49,39.8,39.8,0.47,0.75,1.29,0.24,0.66,0.26
2025-12-19 09:53:54,39.7,39.9,0.47,0.78,1.29,0.23,0.67,0.27
2025-12-19 09:54:00,39.7,39.7,0.48,0.78,1.36,0.23,0.69,0.27
2025-12-19 09:54:05,39.7,40.0,0.48,0.75,1.28,0.24,0.65,0.27
2025-12-19 09:54:10,39.8,39.8,0.46,0.74,1.29,0.24,0.66,0.26
2025-12-19 09:54:15,39.7,40.0,0.48,0.73,1.34,0.24,0.63,0.26
2025-12-19 09:54:21,39.7,40.0,0.49,0.72,1.35,0.23,0.64,0.25
2025-12-19 09:54:26,39.7,40.0,0.49,0.73,1.26,0.24,0.64,0.25
2025-12-19 09:54:31,39.7,40.0,0.49,0.75,1.28,0.24,0.65,0.26
2025-12-19 09:54:36,39.8,39.8,0.48,0.75,1.30,0.24,0.65,0.28
2025-12-19 09:54:42,39.7,39.6,0.47,0.72,1.47,0.22,0.63,0.25
2025-12-19 09:54:47,39.7,39.6,0.47,0.68,1.43,0.23,0.60,0.26
2025-12-19 09:54:52,39.8,39.5,0.48,0.70,1.30,0.24,0.57,0.26
2025-12-19 09:54:57,39.6,39.3,0.47,0.69,1.52,0.23,0.57,0.26
2025-12-19 09:55:03,39.7,39.1,0.48,0.72,1.46,0.22,0.61,0.26
2025-12-19 09:55:08,39.7,39.2,0.48,0.79,1.32,0.24,0.64,0.26
2025-12-19 09:55:13,39.7,39.3,0.48,0.82,1.26,0.24,0.65,0.26
2025-12-19 09:55:18,39.8,39.6,0.47,0.76,1.41,0.24,0.63,0.28
2025-12-19 09:55:24,39.8,39.6,0.46,0.73,1.40,0.22,0.62,0.26
2025-12-19 09:55:29,39.8,39.3,0.47,0.71,1.46,0.23,0.62,0.25
2025-12-19 09:55:34,39.8,39.1,0.47,0.70,1.32,0.24,0.61,0.25
2025-12-19 09:55:40,39.7,39.1,0.46,0.70,1.52,0.23,0.60,0.26
2025-12-19 09:55:45,39.7,39.0,0.48,0.73,1.49,0.22,0.63,0.26
2025-12-19 09:55:50,39.8,38.9,0.48,0.75,1.44,0.22,0.65,0.27
2025-12-19 09:55:55,39.8,39.2,0.47,0.74,1.51,0.23,0.63,0.27
2025-12-19 09:56:01,39.6,39.2,0.48,0.75,1.29,0.24,0.65,0.26
2025-12-19 09:56:06,39.7,39.5,0.47,0.72,1.31,0.24,0.62,0.26
2025-12-19 09:56:11,39.6,39.4,0.46,0.72,1.49,0.22,0.64,0.26
2025-12-19 09:56:16,39.8,39.6,0.48,0.74,1.43,0.22,0.63,0.27
2025-12-19 09:56:22,39.7,39.6,0.48,0.74,1.26,0.24,0.63,0.26
2025-12-19 09:56:27,39.7,39.5,0.48,0.75,1.33,0.24,0.64,0.26
2025-12-19 09:56:32,39.7,39.4,0.47,0.75,1.48,0.23,0.64,0.28
2025-12-19 09:56:37,39.8,39.5,0.46,0.78,1.47,0.23,0.65,0.28
2025-12-19 09:56:43,39.7,39.7,0.46,0.74,1.37,0.24,0.64,0.27
2025-12-19 09:56:48,39.8,39.7,0.46,0.73,1.51,0.23,0.63,0.27
2025-12-19 09:56:53,39.9,39.7,0.46,0.72,1.51,0.22,0.64,0.27
2025-12-19 09:56:58,39.7,39.5,0.48,0.74,1.29,0.24,0.64,0.26
2025-12-19 09:57:04,39.6,39.7,0.47,0.72,1.41,0.22,0.65,0.26
2025-12-19 09:57:09,39.6,39.7,0.49,0.74,1.38,0.22,0.65,0.27
2025-12-19 09:57:14,39.7,39.7,0.47,0.72,1.52,0.23,0.63,0.27
2025-12-19 09:57:19,39.7,39.7,0.48,0.74,1.29,0.24,0.63,0.27
2025-12-19 09:57:25,39.8,39.8,0.49,0.77,1.32,0.24,0.65,0.26
2025-12-19 09:57:30,39.8,39.6,0.48,0.77,1.39,0.23,0.65,0.27
2025-12-19 09:57:35,39.7,39.7,0.47,0.75,1.29,0.24,0.65,0.26
2025-12-19 09:57:40,39.8,39.6,0.46,0.72,1.51,0.23,0.62,0.27
2025-12-19 09:57:46,39.6,39.5,0.48,0.72,1.30,0.24,0.63,0.25
2025-12-19 09:57:51,39.7,39.5,0.49,0.73,1.47,0.22,0.64,0.27
2025-12-19 09:57:57,39.7,39.5,0.47,0.75,1.31,0.24,0.65,0.25
2025-12-19 09:58:02,39.7,39.7,0.48,0.73,1.31,0.23,0.65,0.26
2025-12-19 09:58:08,39.7,39.6,0.47,0.73,1.52,0.23,0.63,0.27
2025-12-19 09:58:13,39.7,39.7,0.49,0.75,1.45,0.22,0.64,0.28
2025-12-19 09:58:18,39.7,39.7,0.48,0.78,1.28,0.24,0.65,0.28
2025-12-19 09:58:23,39.8,39.7,0.48,0.72,1.47,0.24,0.63,0.25
2025-12-19 09:58:29,39.9,39.7,0.47,0.70,1.44,0.24,0.61,0.25
2025-12-19 09:58:34,39.7,39.5,0.48,0.70,1.27,0.24,0.61,0.25
2025-12-19 09:58:40,39.7,39.5,0.49,0.71,1.29,0.24,0.60,0.25
2025-12-19 09:58:46,39.7,39.6,0.49,0.71,1.51,0.23,0.59,0.27
2025-12-19 09:58:51,39.6,39.8,0.47,0.75,1.42,0.22,0.63,0.27
2025-12-19 09:58:56,39.8,39.8,0.47,0.75,1.50,0.24,0.62,0.26
