Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 02:15:56,39.5,38.6,0.62,1.08,1.34,0.24,0.99,0.38
2025-12-19 02:16:02,39.5,38.5,0.63,1.12,1.29,0.24,1.05,0.39
2025-12-19 02:16:07,39.6,38.7,0.64,1.09,1.30,0.25,1.04,0.38
2025-12-19 02:16:12,39.5,38.9,0.64,1.05,1.26,0.24,1.00,0.36
2025-12-19 02:16:17,39.5,38.9,0.62,1.06,1.44,0.27,1.00,0.36
2025-12-19 02:16:23,39.5,38.7,0.62,1.05,1.31,0.24,0.98,0.37
2025-12-19 02:16:28,39.8,38.8,0.62,1.03,1.42,0.27,1.00,0.35
2025-12-19 02:16:33,39.6,38.5,0.64,1.03,1.25,0.24,1.00,0.35
2025-12-19 02:16:38,39.5,38.6,0.62,1.06,1.42,0.26,1.03,0.38
2025-12-19 02:16:44,39.6,38.7,0.63,1.00,1.40,0.27,0.98,0.35
2025-12-19 02:16:49,39.6,38.5,0.65,1.01,1.26,0.24,0.95,0.34
2025-12-19 02:16:54,39.6,38.3,0.62,1.03,1.45,0.24,1.00,0.37
2025-12-19 02:16:59,39.5,38.5,0.64,1.05,1.45,0.26,1.00,0.35
2025-12-19 02:17:05,39.6,38.5,0.62,1.06,1.32,0.24,1.01,0.36
2025-12-19 02:17:10,39.7,38.6,0.64,1.07,1.27,0.27,1.04,0.37
2025-12-19 02:17:15,39.6,38.8,0.64,1.06,1.26,0.25,1.05,0.39
2025-12-19 02:17:20,39.6,38.6,0.62,1.06,1.45,0.26,1.04,0.39
2025-12-19 02:17:26,39.5,38.7,0.64,1.05,1.27,0.24,1.01,0.35
2025-12-19 02:17:31,39.5,38.6,0.60,1.07,1.43,0.27,1.03,0.39
2025-12-19 02:17:37,39.5,38.6,0.62,1.04,1.44,0.27,1.04,0.39
2025-12-19 02:17:42,39.5,38.5,0.62,1.06,1.29,0.24,1.03,0.37
2025-12-19 02:17:48,39.5,38.5,0.60,1.10,1.42,0.26,1.07,0.39
2025-12-19 02:17:53,39.5,38.7,0.62,1.04,1.42,0.27,1.05,0.39
2025-12-19 02:17:58,39.5,38.8,0.64,1.05,1.27,0.27,1.06,0.39
2025-12-19 02:18:04,39.5,38.9,0.60,1.10,1.44,0.23,1.06,0.37
2025-12-19 02:18:09,39.5,38.9,0.60,1.10,1.45,0.26,1.06,0.40
2025-12-19 02:18:14,39.6,38.9,0.61,1.06,1.35,0.25,1.04,0.37
2025-12-19 02:18:19,39.5,39.0,0.64,1.04,1.28,0.24,1.03,0.38
2025-12-19 02:18:25,39.6,38.8,0.64,1.07,1.44,0.26,1.05,0.39
2025-12-19 02:18:30,39.6,38.9,0.64,1.07,1.37,0.25,1.03,0.38
2025-12-19 02:18:35,39.5,38.8,0.61,1.04,1.25,0.25,1.02,0.35
2025-12-19 02:18:40,39.5,38.8,0.63,1.05,1.43,0.27,1.04,0.40
2025-12-19 02:18:46,39.5,38.9,0.62,1.09,1.35,0.25,1.02,0.37
2025-12-19 02:18:51,39.6,39.0,0.62,1.09,1.43,0.27,1.05,0.40
2025-12-19 02:18:56,39.5,38.9,0.64,1.14,1.30,0.25,1.06,0.41
2025-12-19 02:19:01,39.6,39.2,0.61,1.11,1.44,0.27,1.07,0.41
2025-12-19 02:19:07,39.5,39.0,0.60,1.07,1.28,0.24,1.00,0.37
2025-12-19 02:19:12,39.7,38.8,0.64,1.03,1.29,0.24,0.95,0.35
2025-12-19 02:19:17,39.5,38.8,0.65,1.01,1.26,0.24,0.97,0.37
2025-12-19 02:19:22,39.5,38.6,0.62,1.05,1.32,0.24,0.95,0.35
2025-12-19 02:19:28,39.7,38.6,0.62,1.06,1.44,0.27,0.99,0.35
2025-12-19 02:19:33,39.5,38.6,0.64,1.04,1.43,0.27,0.99,0.38
2025-12-19 02:19:38,39.6,38.9,0.65,1.05,1.35,0.25,1.00,0.38
2025-12-19 02:19:43,39.6,38.8,0.63,1.04,1.44,0.27,1.01,0.38
2025-12-19 02:19:49,39.6,38.6,0.64,1.05,1.26,0.24,1.00,0.36
2025-12-19 02:19:54,39.5,38.7,0.62,1.07,1.35,0.25,1.03,0.38
2025-12-19 02:19:59,39.5,38.7,0.61,1.08,1.41,0.26,1.03,0.38
2025-12-19 02:20:04,39.5,38.8,0.62,1.07,1.26,0.24,1.04,0.37
2025-12-19 02:20:10,39.5,38.8,0.60,1.09,1.26,0.27,1.06,0.40
2025-12-19 02:20:15,39.6,38.9,0.64,1.07,1.32,0.24,1.03,0.37
2025-12-19 02:20:20,39.6,38.8,0.63,1.06,1.31,0.25,1.01,0.37
2025-12-19 02:20:25,39.6,38.9,0.65,1.03,1.30,0.25,0.99,0.35
2025-12-19 02:20:31,39.5,39.0,0.64,1.04,1.26,0.24,0.99,0.35
2025-12-19 02:20:36,39.5,38.8,0.65,1.05,1.26,0.24,1.02,0.37
2025-12-19 02:20:41,39.6,39.0,0.63,1.05,1.27,0.24,1.02,0.39
2025-12-19 02:20:46,39.5,39.0,0.65,1.01,1.27,0.27,1.01,0.37
2025-12-19 02:20:52,39.5,38.8,0.64,1.07,1.35,0.25,1.01,0.38
2025-12-19 02:20:57,39.5,38.8,0.63,1.09,1.31,0.24,1.03,0.38
2025-12-19 02:21:02,39.7,38.8,0.64,1.03,1.33,0.27,1.01,0.36
2025-12-19 02:21:08,39.6,38.6,0.63,1.04,1.44,0.26,1.02,0.36
2025-12-19 02:21:13,39.5,38.7,0.64,1.07,1.25,0.24,1.06,0.40
2025-12-19 02:21:19,39.5,38.7,0.60,1.09,1.28,0.24,1.04,0.40
2025-12-19 02:21:24,39.5,39.0,0.64,1.05,1.26,0.27,1.04,0.39
2025-12-19 02:21:30,39.6,39.0,0.65,1.06,1.27,0.24,1.02,0.40
2025-12-19 02:21:35,39.5,38.8,0.61,1.07,1.38,0.24,1.04,0.40
2025-12-19 02:21:40,39.6,39.0,0.64,1.04,1.26,0.24,1.00,0.35
2025-12-19 02:21:45,39.7,38.7,0.62,1.04,1.35,0.25,0.96,0.35
2025-12-19 02:21:51,39.5,38.8,0.63,1.01,1.26,0.24,0.98,0.37
2025-12-19 02:21:56,39.7,38.6,0.64,1.04,1.34,0.25,0.99,0.36
2025-12-19 02:22:01,39.6,38.6,0.65,1.01,1.25,0.24,0.97,0.35
2025-12-19 02:22:06,39.5,38.6,0.63,1.04,1.35,0.26,1.01,0.35
2025-12-19 02:22:12,39.7,38.6,0.64,1.05,1.37,0.27,1.04,0.38
2025-12-19 02:22:17,39.5,38.6,0.61,1.05,1.25,0.24,1.02,0.36
2025-12-19 02:22:22,39.6,38.7,0.64,1.05,1.26,0.24,0.99,0.38
2025-12-19 02:22:27,39.5,38.7,0.61,1.06,1.40,0.26,1.00,0.37
2025-12-19 02:22:33,39.5,38.8,0.62,1.04,1.45,0.27,1.01,0.38
2025-12-19 02:22:38,39.5,38.7,0.61,1.06,1.45,0.27,1.03,0.38
2025-12-19 02:22:43,39.6,38.6,0.62,1.03,1.45,0.27,1.01,0.37
2025-12-19 02:22:48,39.5,38.6,0.63,1.06,1.40,0.25,0.99,0.35
2025-12-19 02:22:54,39.6,38.7,0.65,1.07,1.27,0.24,1.02,0.37
2025-12-19 02:23:00,39.6,38.7,0.62,1.11,1.28,0.27,1.03,0.37
2025-12-19 02:23:05,39.6,38.7,0.61,1.08,1.33,0.24,1.01,0.37
