Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 06:46:16,39.8,40.4,0.52,0.92,1.27,0.23,0.85,0.30
2025-12-19 06:46:22,39.7,40.4,0.53,0.94,1.20,0.26,0.84,0.30
2025-12-19 06:46:27,39.8,40.1,0.50,0.92,1.36,0.23,0.86,0.33
2025-12-19 06:46:32,39.8,40.2,0.54,0.96,1.21,0.26,0.86,0.34
2025-12-19 06:46:37,39.7,40.4,0.51,0.96,1.39,0.23,0.88,0.34
2025-12-19 06:46:43,39.8,40.5,0.50,0.90,1.36,0.25,0.83,0.31
2025-12-19 06:46:48,39.8,40.2,0.53,0.93,1.22,0.25,0.85,0.33
2025-12-19 06:46:53,39.7,40.0,0.52,0.93,1.27,0.26,0.85,0.32
2025-12-19 06:46:58,39.8,40.3,0.51,0.91,1.40,0.23,0.84,0.33
2025-12-19 06:47:04,39.7,40.2,0.54,0.93,1.23,0.26,0.83,0.31
2025-12-19 06:47:09,39.7,40.2,0.51,0.90,1.29,0.25,0.83,0.31
2025-12-19 06:47:14,39.7,40.3,0.54,0.90,1.35,0.23,0.85,0.32
2025-12-19 06:47:20,39.9,40.2,0.55,0.92,1.29,0.22,0.86,0.33
2025-12-19 06:47:25,39.8,40.1,0.54,0.92,1.24,0.23,0.87,0.32
2025-12-19 06:47:30,39.7,40.2,0.54,0.92,1.26,0.23,0.86,0.31
2025-12-19 06:47:35,39.8,40.1,0.52,0.88,1.26,0.25,0.81,0.29
2025-12-19 06:47:41,39.7,40.1,0.55,0.91,1.20,0.26,0.81,0.33
2025-12-19 06:47:46,39.8,39.9,0.53,0.92,1.20,0.26,0.85,0.30
2025-12-19 06:47:51,39.8,40.2,0.52,0.88,1.40,0.23,0.82,0.32
2025-12-19 06:47:56,39.9,40.0,0.54,0.88,1.35,0.23,0.81,0.33
2025-12-19 06:48:02,39.8,40.1,0.52,0.91,1.19,0.25,0.81,0.31
2025-12-19 06:48:07,39.7,40.0,0.51,0.88,1.40,0.23,0.81,0.30
2025-12-19 06:48:13,39.7,40.0,0.51,0.87,1.40,0.24,0.80,0.32
2025-12-19 06:48:18,39.8,39.8,0.52,0.90,1.38,0.24,0.81,0.30
2025-12-19 06:48:24,39.8,39.9,0.51,0.90,1.38,0.24,0.83,0.33
2025-12-19 06:48:29,39.9,40.0,0.53,0.89,1.31,0.24,0.81,0.29
2025-12-19 06:48:34,39.8,40.0,0.52,0.90,1.35,0.23,0.83,0.31
2025-12-19 06:48:39,39.9,39.9,0.51,0.92,1.32,0.24,0.82,0.31
2025-12-19 06:48:45,39.9,40.0,0.51,0.94,1.27,0.25,0.84,0.33
2025-12-19 06:48:50,39.9,40.1,0.51,0.94,1.19,0.25,0.82,0.30
2025-12-19 06:48:55,39.8,40.0,0.54,0.93,1.24,0.23,0.83,0.33
2025-12-19 06:49:00,39.9,40.0,0.51,0.88,1.40,0.23,0.80,0.33
2025-12-19 06:49:06,39.8,39.9,0.52,0.92,1.19,0.26,0.84,0.30
2025-12-19 06:49:11,39.9,40.0,0.52,0.91,1.40,0.23,0.84,0.33
2025-12-19 06:49:16,39.8,40.2,0.51,0.91,1.39,0.23,0.86,0.31
2025-12-19 06:49:21,39.7,40.2,0.51,0.92,1.23,0.25,0.83,0.32
2025-12-19 06:49:27,39.8,40.2,0.54,0.92,1.21,0.25,0.81,0.30
2025-12-19 06:49:32,39.7,40.2,0.53,0.90,1.20,0.26,0.82,0.29
2025-12-19 06:49:37,39.7,40.0,0.51,0.90,1.40,0.23,0.84,0.30
2025-12-19 06:49:42,39.8,40.1,0.54,0.94,1.24,0.23,0.85,0.31
2025-12-19 06:49:48,39.8,40.2,0.52,0.93,1.20,0.26,0.83,0.33
2025-12-19 06:49:53,39.7,40.0,0.51,0.90,1.40,0.23,0.85,0.33
2025-12-19 06:49:58,39.8,40.0,0.52,0.93,1.22,0.24,0.84,0.33
2025-12-19 06:50:04,40.0,40.1,0.50,0.88,1.20,0.26,0.81,0.29
2025-12-19 06:50:09,39.9,39.8,0.51,0.89,1.19,0.26,0.80,0.29
2025-12-19 06:50:14,39.9,39.8,0.51,0.89,1.25,0.25,0.80,0.29
2025-12-19 06:50:19,39.9,39.8,0.54,0.89,1.40,0.23,0.81,0.33
2025-12-19 06:50:25,39.8,39.9,0.51,0.89,1.24,0.25,0.80,0.29
2025-12-19 06:50:30,39.8,39.9,0.52,0.91,1.21,0.25,0.81,0.29
2025-12-19 06:50:35,39.8,39.7,0.55,0.87,1.38,0.25,0.78,0.29
2025-12-19 06:50:40,39.8,39.7,0.54,0.90,1.24,0.25,0.78,0.30
2025-12-19 06:50:46,39.7,39.5,0.51,0.89,1.38,0.25,0.78,0.29
2025-12-19 06:50:51,39.8,39.5,0.52,0.91,1.20,0.26,0.80,0.29
2025-12-19 06:50:56,39.8,39.6,0.54,0.90,1.40,0.24,0.80,0.33
2025-12-19 06:51:01,39.9,39.7,0.51,0.98,1.21,0.25,0.84,0.32
2025-12-19 06:51:07,39.7,39.9,0.51,0.96,1.25,0.23,0.84,0.32
2025-12-19 06:51:12,39.7,39.9,0.54,0.91,1.39,0.23,0.81,0.33
2025-12-19 06:51:17,39.8,39.9,0.53,0.94,1.19,0.25,0.81,0.33
2025-12-19 06:51:22,39.7,39.7,0.50,0.89,1.38,0.24,0.81,0.29
2025-12-19 06:51:28,39.7,39.9,0.50,0.88,1.26,0.25,0.80,0.29
2025-12-19 06:51:33,39.8,39.8,0.50,0.86,1.39,0.23,0.82,0.31
2025-12-19 06:51:38,39.8,39.7,0.52,0.88,1.29,0.22,0.82,0.31
2025-12-19 06:51:43,39.7,39.7,0.54,0.89,1.34,0.25,0.81,0.29
2025-12-19 06:51:49,39.7,39.6,0.54,0.92,1.34,0.23,0.83,0.33
2025-12-19 06:51:54,39.8,39.9,0.54,0.89,1.40,0.24,0.80,0.32
2025-12-19 06:51:59,39.8,39.9,0.54,0.86,1.40,0.24,0.79,0.32
2025-12-19 06:52:04,39.8,39.9,0.51,0.90,1.24,0.24,0.82,0.29
2025-12-19 06:52:10,40.0,39.8,0.52,0.93,1.26,0.22,0.86,0.31
2025-12-19 06:52:15,39.7,39.8,0.51,0.94,1.20,0.26,0.85,0.31
2025-12-19 06:52:20,39.9,40.3,0.51,0.93,1.19,0.26,0.84,0.31
2025-12-19 06:52:25,40.0,40.1,0.50,0.92,1.18,0.26,0.85,0.30
2025-12-19 06:52:31,39.8,40.2,0.52,0.88,1.40,0.24,0.81,0.32
2025-12-19 06:52:36,39.8,40.0,0.51,0.88,1.37,0.25,0.82,0.30
2025-12-19 06:52:41,39.9,40.0,0.54,0.89,1.40,0.23,0.83,0.32
2025-12-19 06:52:47,39.9,40.0,0.51,0.89,1.20,0.25,0.83,0.30
2025-12-19 06:52:52,39.7,39.9,0.51,0.86,1.37,0.22,0.82,0.29
2025-12-19 06:52:57,39.8,39.8,0.54,0.86,1.40,0.22,0.83,0.30
2025-12-19 06:53:02,39.7,39.7,0.55,0.91,1.30,0.23,0.83,0.32
2025-12-19 06:53:08,39.7,40.0,0.52,0.91,1.20,0.25,0.83,0.30
2025-12-19 06:53:13,39.8,40.0,0.52,0.92,1.20,0.25,0.81,0.33
2025-12-19 06:53:18,39.8,39.9,0.52,0.91,1.20,0.25,0.81,0.30
2025-12-19 06:53:23,39.7,40.0,0.53,0.89,1.32,0.23,0.78,0.32
2025-12-19 06:53:29,39.7,39.8,0.54,0.89,1.23,0.25,0.79,0.28
2025-12-19 06:53:34,39.7,39.7,0.51,0.90,1.34,0.22,0.83,0.32
2025-12-19 06:53:39,39.9,39.8,0.53,0.94,1.22,0.25,0.85,0.31
2025-12-19 06:53:44,39.7,39.9,0.51,0.88,1.21,0.25,0.81,0.29
2025-12-19 06:53:50,39.8,39.8,0.54,0.89,1.35,0.23,0.83,0.33
2025-12-19 06:53:55,39.8,39.8,0.53,0.93,1.25,0.22,0.85,0.32
2025-12-19 06:54:00,39.9,40.0,0.51,0.93,1.20,0.25,0.83,0.30
2025-12-19 06:54:05,39.9,40.1,0.50,0.90,1.40,0.23,0.84,0.30
2025-12-19 06:54:11,39.7,40.1,0.52,0.93,1.28,0.22,0.84,0.32
2025-12-19 06:54:16,39.8,40.0,0.54,0.93,1.27,0.25,0.84,0.31
2025-12-19 06:54:21,39.7,40.0,0.50,0.94,1.25,0.25,0.83,0.32
2025-12-19 06:54:26,39.8,40.1,0.50,0.93,1.19,0.26,0.85,0.31
2025-12-19 06:54:32,39.7,40.1,0.51,0.88,1.40,0.23,0.82,0.33
