Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 05:16:12,39.4,39.0,0.57,0.89,1.30,0.25,0.80,0.29
2025-12-19 05:16:17,39.4,38.9,0.57,0.89,1.39,0.25,0.79,0.29
2025-12-19 05:16:23,39.4,38.9,0.58,0.89,1.31,0.26,0.80,0.29
2025-12-19 05:16:28,39.5,38.8,0.58,0.90,1.20,0.25,0.83,0.32
2025-12-19 05:16:33,39.4,38.9,0.54,0.94,1.28,0.23,0.80,0.29
2025-12-19 05:16:38,39.4,38.8,0.57,0.92,1.19,0.26,0.83,0.32
2025-12-19 05:16:44,39.6,38.9,0.55,0.92,1.20,0.22,0.83,0.33
2025-12-19 05:16:49,39.4,39.0,0.58,0.89,1.38,0.25,0.81,0.30
2025-12-19 05:16:54,39.4,39.0,0.58,0.89,1.39,0.24,0.80,0.30
2025-12-19 05:16:59,39.4,39.1,0.57,0.90,1.39,0.25,0.81,0.30
2025-12-19 05:17:05,39.3,39.2,0.57,0.90,1.29,0.23,0.80,0.30
2025-12-19 05:17:10,39.5,39.1,0.58,0.90,1.39,0.25,0.81,0.30
2025-12-19 05:17:15,39.4,39.0,0.57,0.92,1.39,0.25,0.83,0.30
2025-12-19 05:17:20,39.4,39.0,0.56,0.92,1.37,0.23,0.84,0.33
2025-12-19 05:17:26,39.4,39.2,0.54,0.95,1.26,0.22,0.84,0.32
2025-12-19 05:17:31,39.5,39.2,0.54,0.91,1.19,0.25,0.83,0.29
2025-12-19 05:17:36,39.4,39.0,0.55,0.93,1.29,0.23,0.79,0.29
2025-12-19 05:17:41,39.3,39.1,0.56,0.90,1.20,0.23,0.82,0.33
2025-12-19 05:17:47,39.5,39.0,0.55,0.94,1.22,0.23,0.83,0.31
2025-12-19 05:17:52,39.5,38.8,0.56,0.91,1.38,0.25,0.82,0.31
2025-12-19 05:17:57,39.6,38.8,0.55,0.93,1.20,0.25,0.84,0.33
2025-12-19 05:18:02,39.4,39.0,0.55,0.95,1.34,0.23,0.82,0.30
2025-12-19 05:18:08,39.5,38.8,0.53,0.92,1.21,0.22,0.82,0.33
2025-12-19 05:18:13,39.4,38.7,0.56,0.93,1.36,0.23,0.81,0.30
2025-12-19 05:18:18,39.4,38.8,0.57,0.90,1.23,0.26,0.84,0.31
2025-12-19 05:18:24,39.4,39.0,0.53,0.89,1.19,0.26,0.80,0.29
2025-12-19 05:18:29,39.4,38.8,0.56,0.92,1.34,0.23,0.79,0.29
2025-12-19 05:18:34,39.4,38.9,0.54,0.92,1.29,0.23,0.80,0.30
2025-12-19 05:18:39,39.6,38.8,0.54,0.91,1.18,0.26,0.82,0.31
2025-12-19 05:18:45,39.4,38.9,0.54,0.90,1.21,0.22,0.82,0.32
2025-12-19 05:18:50,39.5,38.8,0.54,0.90,1.21,0.23,0.81,0.32
2025-12-19 05:18:56,39.5,38.8,0.55,0.91,1.26,0.24,0.80,0.31
2025-12-19 05:19:01,39.5,38.7,0.54,0.92,1.23,0.22,0.79,0.32
2025-12-19 05:19:07,39.5,38.7,0.54,0.93,1.35,0.24,0.81,0.30
2025-12-19 05:19:12,39.4,38.5,0.56,0.91,1.19,0.25,0.84,0.32
2025-12-19 05:19:17,39.4,38.8,0.54,0.94,1.27,0.23,0.81,0.30
2025-12-19 05:19:22,39.6,38.9,0.54,0.91,1.22,0.22,0.83,0.33
2025-12-19 05:19:28,39.4,38.8,0.57,0.89,1.36,0.26,0.82,0.29
