Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 11:46:50,28.2,51.1,0.33,0.31,1.21,0.22,0.38,0.20
2025-12-19 11:46:55,28.2,51.2,0.34,0.33,1.04,0.19,0.37,0.19
2025-12-19 11:47:01,28.2,51.3,0.35,0.32,1.02,0.19,0.37,0.20
2025-12-19 11:47:06,28.2,51.3,0.32,0.31,1.06,0.24,0.40,0.23
2025-12-19 11:47:11,28.3,51.3,0.31,0.35,1.14,0.20,0.37,0.20
2025-12-19 11:47:17,28.2,51.3,0.34,0.32,1.02,0.20,0.36,0.19
2025-12-19 11:47:22,28.2,51.1,0.31,0.32,1.07,0.23,0.37,0.19
2025-12-19 11:47:27,28.2,51.2,0.34,0.33,1.04,0.19,0.36,0.19
2025-12-19 11:47:32,28.2,51.1,0.31,0.34,1.19,0.21,0.38,0.20
2025-12-19 11:47:38,28.2,51.1,0.35,0.34,1.05,0.19,0.37,0.19
2025-12-19 11:47:43,28.2,51.6,0.33,0.34,1.08,0.20,0.37,0.20
2025-12-19 11:47:48,28.3,51.3,0.34,0.31,1.03,0.22,0.40,0.24
2025-12-19 11:47:53,28.3,51.1,0.35,0.33,1.04,0.19,0.36,0.19
2025-12-19 11:47:59,28.2,51.0,0.32,0.31,1.20,0.23,0.37,0.20
2025-12-19 11:48:04,28.3,51.0,0.31,0.32,1.18,0.20,0.36,0.19
2025-12-19 11:48:09,28.3,51.1,0.31,0.35,1.18,0.21,0.37,0.20
2025-12-19 11:48:14,28.3,51.0,0.35,0.31,1.10,0.23,0.40,0.24
2025-12-19 11:48:20,28.3,51.1,0.32,0.31,1.20,0.22,0.37,0.20
2025-12-19 11:48:25,28.2,51.0,0.35,0.32,1.03,0.19,0.36,0.19
2025-12-19 11:48:30,28.2,50.9,0.31,0.35,1.13,0.21,0.40,0.22
2025-12-19 11:48:35,28.3,51.0,0.32,0.32,1.20,0.23,0.38,0.21
