Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-18 23:15:39,34.5,39.6,0.31,0.33,1.30,0.23,0.53,0.22
2025-12-18 23:15:44,40.2,40.3,0.32,0.32,1.08,0.21,0.53,0.21
2025-12-18 23:15:49,40.3,40.1,0.34,0.35,1.30,0.23,0.53,0.23
2025-12-18 23:15:56,40.3,40.1,0.32,0.36,1.30,0.21,0.53,0.24
2025-12-18 23:16:01,40.6,39.7,0.35,0.33,1.08,0.21,0.55,0.24
2025-12-18 23:16:06,40.7,39.4,0.34,0.35,1.31,0.21,0.55,0.24
2025-12-18 23:16:11,41.0,39.3,0.35,0.34,1.26,0.23,0.53,0.22
2025-12-18 23:16:17,41.1,39.2,0.32,0.35,1.25,0.23,0.56,0.24
2025-12-18 23:16:22,41.3,39.1,0.33,0.34,1.27,0.24,0.53,0.24
2025-12-18 23:16:27,41.4,38.9,0.35,0.35,1.16,0.21,0.54,0.24
2025-12-18 23:16:32,41.3,38.7,0.34,0.33,1.15,0.23,0.55,0.21
2025-12-18 23:16:38,41.4,38.5,0.32,0.35,1.11,0.21,0.54,0.24
2025-12-18 23:16:43,41.6,38.3,0.34,0.33,1.17,0.23,0.55,0.21
2025-12-18 23:16:48,41.8,38.3,0.32,0.34,1.09,0.21,0.55,0.24
2025-12-18 23:16:53,41.7,37.7,0.35,0.34,1.25,0.24,0.56,0.24
2025-12-18 23:16:59,41.9,37.8,0.35,0.35,1.29,0.24,0.53,0.22
2025-12-18 23:17:04,42.0,37.7,0.33,0.33,1.12,0.22,0.56,0.21
2025-12-18 23:17:09,42.2,37.5,0.32,0.36,1.29,0.21,0.53,0.23
2025-12-18 23:17:14,42.2,37.4,0.32,0.33,1.11,0.21,0.54,0.24
2025-12-18 23:17:20,42.3,37.3,0.34,0.35,1.29,0.24,0.53,0.21
2025-12-18 23:17:25,42.5,37.0,0.34,0.35,1.26,0.24,0.55,0.21
2025-12-18 23:17:30,42.4,36.8,0.32,0.36,1.28,0.23,0.56,0.21
2025-12-18 23:17:36,42.7,36.5,0.32,0.33,1.13,0.24,0.56,0.23
2025-12-18 23:17:41,42.7,36.2,0.35,0.34,1.17,0.22,0.54,0.24
2025-12-18 23:17:46,42.7,35.9,0.34,0.36,1.31,0.24,0.53,0.21
2025-12-18 23:17:52,42.7,35.9,0.32,0.35,1.25,0.22,0.55,0.24
2025-12-18 23:17:58,43.1,35.9,0.32,0.36,1.29,0.24,0.55,0.21
2025-12-18 23:18:03,43.1,35.6,0.35,0.34,1.16,0.22,0.55,0.24
2025-12-18 23:18:08,43.2,35.5,0.35,0.35,1.21,0.23,0.56,0.23
2025-12-18 23:18:14,43.2,35.5,0.32,0.34,1.14,0.22,0.53,0.22
2025-12-18 23:18:20,43.4,35.4,0.31,0.36,1.30,0.22,0.53,0.22
2025-12-18 23:18:25,43.4,35.2,0.35,0.34,1.17,0.22,0.55,0.24
2025-12-18 23:18:30,43.5,35.0,0.34,0.33,1.18,0.23,0.55,0.22
2025-12-18 23:18:35,43.7,35.0,0.33,0.35,1.26,0.24,0.56,0.22
2025-12-18 23:18:41,43.9,34.8,0.32,0.34,1.14,0.22,0.53,0.22
2025-12-18 23:18:46,43.9,34.8,0.32,0.34,1.09,0.21,0.54,0.21
2025-12-18 23:18:51,44.2,34.6,0.34,0.35,1.24,0.23,0.55,0.22
2025-12-18 23:18:56,44.1,34.3,0.32,0.36,1.31,0.24,0.55,0.23
2025-12-18 23:19:02,44.2,34.2,0.32,0.36,1.30,0.24,0.54,0.21
2025-12-18 23:19:07,44.2,34.1,0.33,0.33,1.15,0.21,0.54,0.24
2025-12-18 23:19:12,44.3,34.2,0.33,0.34,1.10,0.21,0.53,0.21
2025-12-18 23:19:17,44.5,33.9,0.34,0.35,1.11,0.24,0.55,0.24
2025-12-18 23:19:23,44.6,33.9,0.35,0.35,1.15,0.22,0.54,0.24
2025-12-18 23:19:28,44.6,33.5,0.34,0.35,1.11,0.21,0.54,0.24
2025-12-18 23:19:33,44.7,33.5,0.32,0.37,1.27,0.24,0.53,0.21
2025-12-18 23:19:38,44.9,33.5,0.32,0.35,1.10,0.21,0.53,0.22
2025-12-18 23:19:44,44.7,33.2,0.32,0.35,1.10,0.23,0.56,0.21
2025-12-18 23:19:49,44.7,29.3,0.36,0.55,1.20,0.23,0.66,0.26
2025-12-18 23:19:54,45.1,27.0,0.55,1.03,1.11,0.23,1.09,0.34
2025-12-18 23:19:59,45.0,27.2,0.58,1.08,1.11,0.24,0.99,0.32
2025-12-18 23:20:05,44.9,27.2,0.55,1.05,1.18,0.23,0.93,0.26
2025-12-18 23:20:10,45.0,26.8,0.53,1.15,1.10,0.23,1.09,0.30
2025-12-18 23:20:15,44.8,26.6,0.76,0.92,1.31,0.26,1.49,0.34
2025-12-18 23:20:20,44.8,26.4,0.62,1.24,1.10,0.23,1.61,0.77
2025-12-18 23:20:26,44.6,27.3,0.63,1.24,1.15,0.24,1.56,0.78
2025-12-18 23:20:31,44.4,28.1,0.60,1.24,1.14,0.24,1.54,0.78
2025-12-18 23:20:36,44.2,28.8,0.57,1.23,1.24,0.21,1.49,0.78
2025-12-18 23:20:42,44.1,29.0,0.53,1.19,1.23,0.24,1.46,0.78
2025-12-18 23:20:47,43.8,29.1,0.52,1.20,1.37,0.23,1.43,0.79
2025-12-18 23:20:52,43.5,29.4,0.56,1.22,1.22,0.24,1.43,0.78
2025-12-18 23:20:57,43.2,30.3,0.55,1.22,1.19,0.24,1.38,0.79
2025-12-18 23:21:03,42.7,30.6,0.52,1.18,1.31,0.24,1.37,0.79
2025-12-18 23:21:08,42.6,30.8,0.51,1.19,1.39,0.23,1.36,0.79
2025-12-18 23:21:13,42.4,31.1,0.51,1.19,1.36,0.21,1.39,0.78
2025-12-18 23:21:18,42.2,31.4,0.50,1.19,1.24,0.25,1.34,0.77
2025-12-18 23:21:24,42.2,31.7,0.52,1.19,1.33,0.21,1.35,0.78
2025-12-18 23:21:29,41.9,31.9,0.50,1.19,1.25,0.24,1.32,0.78
2025-12-18 23:21:34,41.7,32.3,0.51,1.19,1.44,0.22,1.35,0.77
2025-12-18 23:21:39,41.2,32.4,0.53,1.23,1.24,0.25,1.31,0.79
2025-12-18 23:21:45,41.0,32.8,0.50,1.19,1.28,0.25,1.30,0.78
2025-12-18 23:21:50,40.8,33.1,0.51,1.19,1.37,0.21,1.32,0.77
2025-12-18 23:21:55,40.6,33.2,0.53,1.23,1.24,0.23,1.31,0.79
2025-12-18 23:22:00,40.4,33.5,0.50,1.20,1.46,0.22,1.29,0.77
2025-12-18 23:22:06,40.2,33.6,0.50,1.19,1.38,0.25,1.24,0.79
2025-12-18 23:22:11,40.2,33.9,0.50,1.21,1.38,0.23,1.24,0.78
2025-12-18 23:22:16,39.8,34.0,0.53,1.21,1.30,0.25,1.22,0.78
2025-12-18 23:22:21,39.6,34.2,0.51,1.21,1.44,0.22,1.23,0.79
2025-12-18 23:22:27,39.5,34.3,0.49,1.21,1.47,0.22,1.24,0.77
2025-12-18 23:22:32,39.3,34.7,0.49,1.23,1.27,0.23,1.22,0.78
2025-12-18 23:22:37,39.1,34.8,0.51,1.22,1.26,0.25,1.21,0.79
2025-12-18 23:22:42,39.0,35.0,0.53,1.23,1.28,0.23,1.25,0.77
2025-12-18 23:22:48,39.0,35.1,0.50,1.20,1.36,0.23,1.21,0.78
2025-12-18 23:22:53,38.9,35.3,0.50,1.21,1.45,0.22,1.23,0.78
2025-12-18 23:22:58,38.7,35.6,0.49,1.20,1.45,0.25,1.23,0.78
2025-12-18 23:23:03,38.6,35.6,0.50,1.21,1.47,0.22,1.25,0.77
2025-12-18 23:23:09,38.4,35.9,0.53,1.24,1.33,0.25,1.24,0.77
2025-12-18 23:23:14,38.3,36.1,0.49,1.20,1.42,0.22,1.24,0.77
2025-12-18 23:23:19,38.2,36.3,0.50,1.21,1.47,0.23,1.24,0.78
2025-12-18 23:23:25,38.1,36.5,0.49,1.20,1.44,0.22,1.25,0.77
2025-12-18 23:23:30,38.1,36.7,0.50,1.22,1.36,0.26,1.19,0.40
2025-12-18 23:23:35,38.0,36.7,0.44,1.02,1.31,0.24,0.85,0.31
2025-12-18 23:23:40,37.9,34.0,0.42,0.83,1.28,0.23,0.82,0.32
2025-12-18 23:23:46,37.8,33.6,0.37,0.68,1.29,0.21,0.67,0.31
2025-12-18 23:23:51,37.7,33.3,0.37,0.64,1.47,0.21,0.65,0.33
2025-12-18 23:23:56,37.6,33.8,0.36,0.66,1.29,0.23,0.77,0.31
2025-12-18 23:24:01,37.3,34.6,0.33,0.67,1.36,0.21,1.01,0.30
2025-12-18 23:24:07,37.2,35.3,0.35,0.67,1.29,0.22,0.91,0.27
