Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 08:16:27,39.6,39.8,0.48,0.82,1.25,0.25,0.72,0.29
2025-12-19 08:16:32,39.8,39.8,0.51,0.87,1.22,0.25,0.74,0.30
2025-12-19 08:16:38,39.7,39.6,0.51,0.90,1.18,0.24,0.74,0.30
2025-12-19 08:16:43,39.7,39.8,0.50,0.89,1.20,0.25,0.74,0.31
2025-12-19 08:16:48,39.8,39.9,0.48,0.86,1.39,0.22,0.75,0.28
2025-12-19 08:16:54,39.7,39.6,0.49,0.88,1.38,0.22,0.74,0.28
2025-12-19 08:16:59,39.7,39.7,0.49,0.89,1.18,0.24,0.73,0.31
2025-12-19 08:17:04,39.7,39.7,0.49,0.89,1.33,0.25,0.74,0.31
2025-12-19 08:17:09,39.8,39.7,0.48,0.88,1.39,0.22,0.76,0.29
2025-12-19 08:17:15,39.8,39.8,0.49,0.86,1.18,0.24,0.71,0.29
2025-12-19 08:17:20,39.8,39.5,0.51,0.84,1.27,0.25,0.73,0.27
2025-12-19 08:17:25,39.7,39.5,0.47,0.87,1.20,0.24,0.76,0.28
2025-12-19 08:17:30,39.6,39.7,0.51,0.87,1.23,0.25,0.75,0.31
2025-12-19 08:17:36,39.7,39.8,0.49,0.84,1.36,0.23,0.75,0.28
2025-12-19 08:17:41,39.7,39.8,0.48,0.85,1.20,0.24,0.75,0.28
2025-12-19 08:17:46,39.7,39.7,0.49,0.87,1.28,0.25,0.75,0.31
2025-12-19 08:17:51,39.7,39.8,0.51,0.89,1.21,0.25,0.76,0.32
2025-12-19 08:17:57,39.8,40.0,0.49,0.87,1.29,0.24,0.78,0.30
2025-12-19 08:18:02,39.8,40.1,0.49,0.85,1.37,0.24,0.75,0.30
2025-12-19 08:18:07,39.8,40.0,0.49,0.85,1.39,0.23,0.78,0.29
2025-12-19 08:18:12,39.8,40.1,0.50,0.88,1.38,0.23,0.79,0.29
2025-12-19 08:18:18,39.7,39.9,0.51,0.90,1.20,0.23,0.80,0.29
2025-12-19 08:18:23,39.7,40.3,0.48,0.87,1.18,0.22,0.78,0.30
2025-12-19 08:18:28,39.8,40.3,0.51,0.89,1.18,0.23,0.79,0.29
2025-12-19 08:18:33,39.8,40.3,0.50,0.85,1.35,0.23,0.78,0.28
2025-12-19 08:18:39,39.9,40.2,0.49,0.82,1.29,0.25,0.75,0.30
2025-12-19 08:18:44,39.7,40.2,0.50,0.84,1.39,0.23,0.78,0.29
2025-12-19 08:18:49,39.8,40.0,0.48,0.83,1.28,0.25,0.76,0.30
2025-12-19 08:18:54,39.8,40.3,0.49,0.86,1.39,0.23,0.79,0.29
2025-12-19 08:19:00,39.8,40.1,0.48,0.88,1.34,0.22,0.79,0.29
2025-12-19 08:19:05,39.7,40.1,0.51,0.91,1.29,0.23,0.80,0.30
2025-12-19 08:19:10,39.8,40.3,0.48,0.88,1.37,0.22,0.78,0.29
2025-12-19 08:19:15,39.7,40.3,0.49,0.87,1.26,0.25,0.75,0.32
2025-12-19 08:19:21,39.7,40.2,0.48,0.85,1.37,0.22,0.75,0.31
