Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 04:16:05,39.5,39.1,0.60,0.95,1.21,0.25,0.87,0.33
2025-12-19 04:16:10,39.4,39.1,0.56,0.96,1.23,0.23,0.88,0.34
2025-12-19 04:16:16,39.6,39.1,0.57,0.98,1.23,0.25,0.88,0.32
2025-12-19 04:16:21,39.5,39.0,0.60,0.97,1.21,0.24,0.87,0.32
2025-12-19 04:16:26,39.5,39.0,0.56,0.98,1.21,0.25,0.91,0.35
2025-12-19 04:16:31,39.5,39.1,0.57,0.94,1.23,0.26,0.86,0.32
2025-12-19 04:16:37,39.5,39.0,0.57,0.98,1.29,0.23,0.84,0.34
2025-12-19 04:16:43,39.5,39.0,0.60,0.96,1.41,0.25,0.88,0.32
2025-12-19 04:16:48,39.6,39.0,0.56,1.00,1.40,0.25,0.89,0.33
2025-12-19 04:16:53,39.5,38.8,0.58,0.99,1.26,0.25,0.89,0.34
2025-12-19 04:16:59,39.5,39.0,0.55,0.94,1.21,0.26,0.88,0.34
2025-12-19 04:17:04,39.5,38.7,0.58,0.96,1.37,0.23,0.85,0.33
2025-12-19 04:17:09,39.5,38.7,0.56,0.97,1.23,0.23,0.87,0.33
2025-12-19 04:17:14,39.5,38.7,0.57,0.98,1.37,0.24,0.88,0.32
2025-12-19 04:17:20,39.5,38.9,0.58,0.96,1.25,0.23,0.87,0.32
2025-12-19 04:17:25,39.5,38.8,0.57,0.99,1.37,0.26,0.92,0.35
2025-12-19 04:17:30,39.5,39.2,0.57,0.99,1.37,0.25,0.89,0.32
2025-12-19 04:17:35,39.6,39.3,0.59,0.95,1.22,0.25,0.90,0.34
2025-12-19 04:17:41,39.5,39.1,0.60,0.96,1.37,0.24,0.87,0.34
2025-12-19 04:17:46,39.6,39.0,0.59,0.95,1.29,0.26,0.89,0.34
2025-12-19 04:17:51,39.6,39.2,0.57,0.98,1.21,0.26,0.89,0.33
2025-12-19 04:17:56,39.7,39.2,0.58,0.95,1.40,0.26,0.89,0.34
2025-12-19 04:18:02,39.6,39.0,0.57,0.98,1.32,0.23,0.86,0.32
2025-12-19 04:18:07,39.6,39.1,0.60,0.98,1.22,0.26,0.91,0.35
2025-12-19 04:18:12,39.6,39.1,0.58,0.98,1.41,0.26,0.88,0.33
2025-12-19 04:18:17,39.5,39.0,0.60,0.95,1.41,0.25,0.86,0.31
2025-12-19 04:18:23,39.5,39.1,0.57,0.99,1.31,0.24,0.86,0.32
2025-12-19 04:18:28,39.5,39.1,0.60,0.94,1.35,0.26,0.86,0.31
2025-12-19 04:18:33,39.7,39.1,0.58,0.95,1.34,0.26,0.89,0.35
2025-12-19 04:18:38,39.6,39.0,0.58,0.95,1.37,0.26,0.89,0.35
2025-12-19 04:18:44,39.6,38.8,0.59,0.97,1.26,0.26,0.90,0.35
2025-12-19 04:18:49,39.4,38.9,0.58,0.99,1.30,0.26,0.93,0.36
2025-12-19 04:18:54,39.5,39.1,0.56,1.01,1.33,0.24,0.90,0.33
2025-12-19 04:19:00,39.5,39.2,0.58,1.00,1.25,0.23,0.88,0.32
2025-12-19 04:19:05,39.6,39.2,0.56,0.96,1.23,0.24,0.89,0.33
2025-12-19 04:19:10,39.8,39.1,0.58,0.94,1.35,0.26,0.88,0.34
2025-12-19 04:19:15,39.6,38.9,0.60,0.94,1.39,0.26,0.87,0.33
2025-12-19 04:19:21,39.5,39.0,0.60,0.95,1.24,0.23,0.85,0.31
2025-12-19 04:19:26,39.6,39.0,0.58,0.99,1.38,0.24,0.88,0.32
2025-12-19 04:19:31,39.6,38.9,0.56,0.99,1.28,0.24,0.90,0.32
2025-12-19 04:19:36,39.5,39.2,0.57,0.99,1.25,0.23,0.88,0.32
2025-12-19 04:19:42,39.6,39.1,0.59,0.96,1.24,0.26,0.90,0.35
2025-12-19 04:19:47,39.5,39.1,0.56,0.97,1.28,0.23,0.86,0.31
2025-12-19 04:19:53,39.5,39.1,0.60,0.98,1.30,0.23,0.88,0.35
2025-12-19 04:19:58,39.6,39.1,0.58,0.96,1.41,0.25,0.88,0.32
2025-12-19 04:20:04,39.5,39.1,0.59,0.98,1.33,0.23,0.86,0.34
2025-12-19 04:20:09,39.4,38.9,0.60,0.95,1.22,0.23,0.86,0.33
2025-12-19 04:20:14,39.6,39.0,0.60,0.93,1.25,0.25,0.87,0.34
2025-12-19 04:20:19,39.5,38.9,0.60,0.93,1.24,0.25,0.88,0.34
2025-12-19 04:20:25,39.6,38.8,0.59,0.94,1.41,0.26,0.88,0.32
2025-12-19 04:20:30,39.4,38.9,0.57,0.96,1.39,0.25,0.89,0.34
2025-12-19 04:20:35,39.5,38.9,0.58,0.98,1.29,0.23,0.88,0.32
2025-12-19 04:20:40,39.4,38.9,0.57,0.99,1.25,0.23,0.91,0.35
2025-12-19 04:20:46,39.5,39.0,0.59,0.95,1.24,0.26,0.90,0.34
2025-12-19 04:20:51,39.5,39.0,0.59,0.95,1.30,0.26,0.86,0.31
2025-12-19 04:20:56,39.5,39.0,0.60,0.95,1.33,0.26,0.88,0.35
2025-12-19 04:21:01,39.5,38.9,0.56,0.95,1.24,0.23,0.86,0.34
2025-12-19 04:21:07,39.5,38.8,0.56,0.93,1.23,0.23,0.82,0.31
2025-12-19 04:21:12,39.6,38.8,0.56,0.95,1.29,0.24,0.83,0.30
2025-12-19 04:21:17,39.5,38.8,0.58,0.93,1.23,0.26,0.85,0.31
2025-12-19 04:21:22,39.6,38.8,0.56,0.95,1.24,0.23,0.83,0.30
2025-12-19 04:21:28,39.5,38.8,0.57,0.98,1.25,0.23,0.87,0.34
2025-12-19 04:21:33,39.5,38.8,0.60,0.95,1.35,0.23,0.88,0.34
2025-12-19 04:21:38,39.5,38.9,0.56,1.00,1.34,0.24,0.88,0.32
2025-12-19 04:21:43,39.5,39.0,0.60,0.95,1.22,0.23,0.90,0.35
2025-12-19 04:21:49,39.6,39.1,0.56,0.96,1.23,0.23,0.87,0.33
2025-12-19 04:21:54,39.5,39.0,0.59,0.95,1.41,0.25,0.87,0.32
2025-12-19 04:21:59,39.5,39.2,0.60,0.95,1.29,0.26,0.89,0.35
2025-12-19 04:22:05,39.5,38.8,0.57,0.96,1.21,0.26,0.88,0.32
2025-12-19 04:22:10,39.5,38.9,0.56,0.99,1.31,0.24,0.88,0.32
2025-12-19 04:22:15,39.5,38.9,0.59,0.95,1.21,0.23,0.88,0.32
2025-12-19 04:22:20,39.6,38.9,0.56,0.97,1.34,0.24,0.86,0.31
2025-12-19 04:22:26,39.6,38.9,0.56,0.98,1.31,0.23,0.86,0.31
2025-12-19 04:22:31,39.5,38.7,0.59,0.96,1.21,0.24,0.90,0.35
2025-12-19 04:22:36,39.6,38.9,0.59,0.96,1.21,0.25,0.91,0.35
2025-12-19 04:22:41,39.5,38.9,0.57,0.98,1.24,0.24,0.90,0.33
2025-12-19 04:22:47,39.5,39.0,0.56,0.96,1.27,0.23,0.87,0.34
2025-12-19 04:22:52,39.6,38.8,0.59,0.93,1.40,0.25,0.85,0.31
2025-12-19 04:22:57,39.5,38.9,0.60,0.91,1.21,0.23,0.86,0.33
2025-12-19 04:23:02,39.5,39.0,0.60,0.98,1.21,0.23,0.90,0.35
2025-12-19 04:23:08,39.6,38.8,0.59,1.00,1.22,0.25,0.92,0.33
2025-12-19 04:23:13,39.5,39.1,0.56,1.00,1.30,0.24,0.88,0.32
2025-12-19 04:23:18,39.5,39.0,0.59,0.93,1.38,0.26,0.86,0.33
2025-12-19 04:23:23,39.7,39.0,0.56,0.97,1.37,0.24,0.85,0.31
2025-12-19 04:23:29,39.5,39.0,0.58,0.95,1.22,0.26,0.89,0.33
2025-12-19 04:23:34,39.5,38.9,0.57,0.98,1.39,0.25,0.88,0.32
2025-12-19 04:23:39,39.6,38.9,0.56,0.98,1.28,0.23,0.86,0.31
2025-12-19 04:23:44,39.5,38.8,0.57,0.95,1.41,0.25,0.87,0.32
