Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 02:45:59,39.6,39.1,0.64,1.03,1.28,0.27,1.00,0.38
2025-12-19 02:46:04,39.5,38.8,0.60,1.10,1.37,0.25,1.02,0.39
2025-12-19 02:46:09,39.6,39.1,0.59,1.08,1.35,0.25,0.99,0.37
2025-12-19 02:46:15,39.6,38.9,0.60,1.05,1.31,0.24,0.96,0.37
2025-12-19 02:46:20,39.6,39.0,0.60,1.03,1.35,0.25,0.95,0.35
2025-12-19 02:46:25,39.6,38.9,0.62,1.00,1.25,0.24,0.96,0.34
2025-12-19 02:46:30,39.5,38.8,0.61,1.04,1.31,0.24,0.97,0.37
2025-12-19 02:46:36,39.5,38.9,0.63,1.00,1.35,0.27,1.00,0.36
2025-12-19 02:46:41,39.5,39.1,0.61,1.04,1.34,0.24,0.97,0.34
2025-12-19 02:46:46,39.5,38.9,0.61,1.01,1.44,0.27,0.97,0.36
2025-12-19 02:46:51,39.6,38.9,0.64,1.00,1.25,0.24,0.95,0.36
2025-12-19 02:46:57,39.5,38.9,0.64,1.03,1.30,0.24,0.97,0.36
2025-12-19 02:47:02,39.6,38.9,0.61,1.04,1.25,0.23,0.98,0.35
2025-12-19 02:47:07,39.6,38.8,0.62,1.04,1.28,0.24,0.97,0.35
2025-12-19 02:47:12,39.6,38.9,0.63,1.03,1.25,0.24,0.98,0.35
2025-12-19 02:47:18,39.6,39.0,0.61,1.05,1.40,0.25,0.98,0.35
2025-12-19 02:47:23,39.5,39.1,0.61,1.01,1.43,0.27,0.98,0.35
2025-12-19 02:47:28,39.7,39.1,0.61,1.03,1.41,0.26,0.98,0.36
2025-12-19 02:47:33,39.6,39.1,0.61,1.04,1.41,0.26,0.99,0.37
2025-12-19 02:47:39,39.5,39.1,0.61,1.04,1.44,0.24,0.98,0.35
2025-12-19 02:47:44,39.6,39.0,0.61,1.05,1.41,0.26,0.99,0.36
2025-12-19 02:47:49,39.6,38.9,0.64,1.03,1.24,0.25,0.98,0.35
2025-12-19 02:47:54,39.7,39.1,0.64,1.05,1.27,0.27,1.01,0.37
2025-12-19 02:48:00,39.6,38.9,0.61,1.05,1.29,0.24,0.98,0.36
2025-12-19 02:48:05,39.5,39.0,0.63,1.02,1.44,0.25,0.98,0.35
2025-12-19 02:48:10,39.6,39.0,0.60,1.03,1.41,0.27,0.99,0.38
2025-12-19 02:48:15,39.6,39.0,0.63,1.03,1.25,0.24,0.97,0.35
2025-12-19 02:48:21,39.5,38.8,0.63,1.03,1.42,0.27,1.00,0.37
2025-12-19 02:48:26,39.5,39.0,0.63,1.02,1.39,0.27,1.02,0.38
2025-12-19 02:48:31,39.6,39.0,0.62,1.00,1.28,0.26,0.96,0.35
2025-12-19 02:48:37,39.5,38.9,0.61,1.04,1.43,0.26,0.97,0.37
2025-12-19 02:48:42,39.5,38.9,0.61,1.02,1.31,0.24,0.94,0.36
2025-12-19 02:48:47,39.6,38.7,0.64,1.01,1.27,0.26,0.97,0.36
2025-12-19 02:48:52,39.5,38.9,0.63,1.04,1.34,0.25,0.98,0.36
2025-12-19 02:48:58,39.6,39.0,0.63,1.02,1.29,0.24,0.96,0.35
2025-12-19 02:49:03,39.6,38.9,0.61,1.04,1.44,0.27,0.97,0.34
2025-12-19 02:49:09,39.6,38.9,0.61,1.00,1.27,0.24,0.92,0.35
2025-12-19 02:49:14,39.5,38.9,0.65,0.99,1.27,0.24,0.90,0.33
2025-12-19 02:49:20,39.5,38.8,0.65,1.02,1.26,0.24,0.95,0.34
2025-12-19 02:49:25,39.5,38.9,0.63,1.03,1.25,0.24,0.98,0.38
2025-12-19 02:49:30,39.5,38.8,0.63,1.02,1.25,0.24,0.98,0.38
2025-12-19 02:49:35,39.5,38.9,0.63,1.00,1.30,0.25,0.95,0.35
2025-12-19 02:49:41,39.6,39.0,0.62,1.04,1.40,0.25,0.96,0.34
2025-12-19 02:49:46,39.5,38.9,0.64,1.00,1.25,0.24,0.97,0.36
2025-12-19 02:49:51,39.5,39.0,0.61,1.04,1.28,0.24,0.95,0.37
