Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 03:46:03,39.6,39.3,0.58,0.97,1.42,0.25,0.90,0.34
2025-12-19 03:46:09,39.6,39.3,0.58,0.94,1.42,0.25,0.87,0.32
2025-12-19 03:46:14,39.7,39.1,0.58,0.97,1.25,0.23,0.89,0.35
2025-12-19 03:46:19,39.6,39.0,0.60,0.96,1.36,0.26,0.92,0.33
2025-12-19 03:46:24,39.6,39.0,0.61,0.98,1.22,0.26,0.94,0.35
2025-12-19 03:46:30,39.5,39.0,0.58,1.01,1.25,0.24,0.94,0.35
2025-12-19 03:46:35,39.5,39.0,0.60,0.99,1.42,0.25,0.92,0.33
2025-12-19 03:46:40,39.5,39.2,0.59,1.00,1.37,0.24,0.92,0.32
2025-12-19 03:46:45,39.6,39.3,0.58,1.00,1.23,0.27,0.94,0.33
2025-12-19 03:46:51,39.5,39.0,0.61,0.98,1.42,0.26,0.95,0.33
2025-12-19 03:46:56,39.5,39.2,0.61,0.97,1.41,0.24,0.93,0.33
2025-12-19 03:47:02,39.5,39.2,0.59,1.00,1.26,0.23,0.94,0.35
2025-12-19 03:47:07,39.6,39.1,0.61,0.99,1.36,0.26,0.94,0.34
2025-12-19 03:47:13,39.6,39.0,0.57,1.02,1.28,0.23,0.93,0.35
2025-12-19 03:47:18,39.7,39.1,0.57,0.97,1.36,0.26,0.93,0.33
2025-12-19 03:47:23,39.6,39.1,0.58,0.99,1.26,0.25,0.94,0.34
2025-12-19 03:47:28,39.5,39.1,0.58,1.01,1.25,0.23,0.95,0.37
2025-12-19 03:47:34,39.7,39.2,0.60,0.99,1.25,0.26,0.93,0.33
2025-12-19 03:47:39,39.6,39.4,0.58,0.99,1.30,0.23,0.91,0.34
2025-12-19 03:47:44,39.7,39.2,0.60,0.96,1.23,0.26,0.92,0.33
2025-12-19 03:47:49,39.7,39.0,0.60,0.95,1.42,0.26,0.93,0.33
2025-12-19 03:47:55,39.5,38.8,0.58,1.04,1.36,0.23,0.93,0.36
2025-12-19 03:48:00,39.5,38.9,0.60,1.03,1.22,0.26,1.00,0.35
2025-12-19 03:48:05,39.5,39.3,0.58,1.00,1.30,0.26,0.97,0.35
2025-12-19 03:48:10,39.6,39.2,0.60,0.98,1.39,0.24,0.93,0.36
2025-12-19 03:48:16,39.6,39.3,0.58,0.98,1.42,0.25,0.95,0.34
2025-12-19 03:48:21,39.5,39.3,0.58,0.98,1.37,0.26,0.95,0.34
2025-12-19 03:48:26,39.6,39.2,0.57,1.03,1.29,0.23,0.94,0.35
2025-12-19 03:48:31,39.8,39.2,0.60,0.99,1.35,0.26,0.97,0.35
2025-12-19 03:48:37,39.6,39.3,0.58,0.98,1.38,0.26,0.95,0.34
2025-12-19 03:48:42,39.7,39.3,0.61,0.96,1.31,0.26,0.93,0.33
2025-12-19 03:48:47,39.6,39.4,0.58,1.00,1.25,0.23,0.98,0.37
2025-12-19 03:48:53,39.7,39.3,0.58,1.00,1.23,0.25,0.98,0.37
2025-12-19 03:48:58,39.8,39.4,0.61,0.98,1.40,0.24,0.93,0.36
2025-12-19 03:49:03,39.5,39.4,0.60,0.97,1.43,0.25,0.92,0.33
2025-12-19 03:49:08,39.5,39.3,0.59,0.96,1.40,0.24,0.90,0.32
2025-12-19 03:49:14,39.5,39.0,0.58,1.00,1.37,0.24,0.90,0.32
2025-12-19 03:49:19,39.7,39.0,0.58,0.96,1.23,0.24,0.92,0.34
2025-12-19 03:49:24,39.6,38.9,0.61,0.95,1.35,0.26,0.89,0.32
2025-12-19 03:49:29,39.6,38.9,0.59,1.01,1.31,0.24,0.89,0.33
2025-12-19 03:49:35,39.7,39.0,0.58,1.01,1.23,0.26,0.95,0.35
2025-12-19 03:49:40,39.6,39.2,0.60,1.00,1.39,0.24,0.92,0.34
2025-12-19 03:49:45,39.9,39.2,0.60,0.99,1.42,0.25,0.90,0.33
2025-12-19 03:49:50,39.6,39.0,0.61,0.99,1.42,0.26,0.91,0.33
2025-12-19 03:49:56,39.6,39.0,0.58,1.00,1.24,0.23,0.94,0.36
2025-12-19 03:50:01,39.8,39.2,0.61,0.99,1.38,0.26,0.94,0.34
2025-12-19 03:50:06,39.6,39.0,0.60,0.98,1.25,0.27,0.92,0.34
2025-12-19 03:50:11,39.5,39.1,0.58,1.04,1.34,0.23,0.93,0.37
2025-12-19 03:50:17,39.5,39.1,0.60,1.02,1.36,0.23,0.93,0.37
2025-12-19 03:50:23,39.5,39.1,0.58,0.99,1.23,0.26,0.91,0.33
2025-12-19 03:50:28,39.5,39.2,0.57,0.99,1.23,0.26,0.92,0.33
2025-12-19 03:50:33,39.5,39.1,0.61,0.98,1.42,0.25,0.92,0.33
2025-12-19 03:50:39,39.8,39.1,0.58,0.98,1.28,0.26,0.95,0.36
2025-12-19 03:50:44,39.7,39.2,0.58,1.02,1.31,0.23,0.93,0.33
2025-12-19 03:50:49,39.6,39.2,0.60,0.98,1.26,0.26,0.95,0.34
2025-12-19 03:50:54,39.5,39.3,0.61,0.98,1.42,0.25,0.94,0.34
2025-12-19 03:51:00,39.6,39.4,0.61,0.99,1.42,0.26,0.94,0.34
2025-12-19 03:51:05,39.6,39.3,0.58,0.99,1.23,0.26,0.92,0.34
2025-12-19 03:51:10,39.6,39.3,0.59,1.03,1.27,0.24,0.94,0.35
2025-12-19 03:51:15,39.6,39.2,0.60,1.01,1.39,0.24,0.92,0.34
2025-12-19 03:51:21,39.6,39.1,0.59,1.00,1.42,0.26,0.94,0.35
2025-12-19 03:51:26,39.7,39.3,0.61,1.01,1.36,0.26,0.94,0.35
2025-12-19 03:51:31,39.6,39.1,0.61,1.00,1.27,0.26,0.94,0.35
2025-12-19 03:51:36,39.6,39.2,0.58,0.99,1.24,0.25,0.94,0.36
2025-12-19 03:51:42,39.5,39.0,0.58,1.01,1.40,0.25,0.90,0.33
2025-12-19 03:51:47,39.6,39.1,0.61,0.95,1.40,0.23,0.87,0.35
