Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 01:45:52,39.5,38.8,0.63,1.10,1.35,0.25,1.06,0.37
2025-12-19 01:45:58,39.4,38.8,0.64,1.09,1.32,0.24,1.04,0.39
2025-12-19 01:46:03,39.6,38.6,0.64,1.11,1.44,0.26,1.05,0.40
2025-12-19 01:46:08,39.5,38.6,0.63,1.12,1.44,0.27,1.06,0.39
2025-12-19 01:46:13,39.5,38.4,0.63,1.11,1.42,0.26,1.10,0.41
2025-12-19 01:46:19,39.6,38.7,0.63,1.09,1.44,0.27,1.07,0.40
2025-12-19 01:46:24,39.7,38.5,0.65,1.05,1.46,0.27,1.05,0.37
2025-12-19 01:46:29,39.7,38.6,0.63,1.10,1.41,0.26,1.07,0.40
2025-12-19 01:46:34,39.5,38.6,0.65,1.08,1.28,0.25,1.08,0.40
2025-12-19 01:46:40,39.6,38.6,0.65,1.06,1.36,0.25,1.04,0.37
2025-12-19 01:46:45,39.5,38.5,0.64,1.08,1.39,0.25,1.01,0.36
2025-12-19 01:46:50,39.5,38.6,0.64,1.09,1.46,0.28,1.06,0.40
2025-12-19 01:46:55,39.7,38.6,0.64,1.09,1.40,0.26,1.05,0.40
2025-12-19 01:47:01,39.6,38.7,0.64,1.07,1.46,0.27,1.06,0.39
2025-12-19 01:47:06,39.6,38.6,0.67,1.06,1.28,0.24,1.03,0.37
2025-12-19 01:47:11,39.6,38.5,0.66,1.08,1.42,0.28,1.11,0.41
2025-12-19 01:47:16,39.7,38.7,0.66,1.10,1.33,0.25,1.12,0.42
2025-12-19 01:47:22,39.5,38.9,0.63,1.11,1.45,0.25,1.07,0.38
2025-12-19 01:47:27,39.5,38.8,0.63,1.12,1.46,0.27,1.09,0.41
2025-12-19 01:47:32,39.7,38.9,0.65,1.07,1.27,0.24,1.06,0.39
2025-12-19 01:47:37,39.6,38.9,0.66,1.08,1.28,0.24,1.05,0.38
2025-12-19 01:47:43,39.6,38.9,0.64,1.05,1.39,0.27,1.07,0.40
2025-12-19 01:47:48,39.5,38.8,0.64,1.05,1.41,0.27,1.02,0.36
2025-12-19 01:47:53,39.5,38.8,0.67,1.10,1.29,0.24,1.07,0.39
2025-12-19 01:47:59,39.6,38.8,0.65,1.05,1.28,0.24,1.06,0.39
2025-12-19 01:48:04,39.6,38.8,0.67,1.07,1.32,0.25,1.05,0.39
2025-12-19 01:48:09,39.5,38.7,0.67,1.07,1.28,0.24,1.04,0.37
2025-12-19 01:48:14,39.6,38.8,0.64,1.09,1.43,0.28,1.10,0.42
2025-12-19 01:48:20,39.6,38.7,0.63,1.11,1.46,0.28,1.11,0.42
