Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 12:46:54,28.1,51.1,0.35,0.31,1.20,0.20,0.39,0.20
2025-12-19 12:47:00,28.0,51.2,0.30,0.34,1.01,0.24,0.42,0.20
2025-12-19 12:47:05,28.0,51.3,0.30,0.33,1.15,0.20,0.40,0.19
2025-12-19 12:47:10,28.0,51.2,0.30,0.32,1.01,0.23,0.42,0.20
2025-12-19 12:47:15,27.9,51.3,0.35,0.31,1.16,0.23,0.42,0.20
2025-12-19 12:47:21,28.0,51.2,0.32,0.31,1.19,0.22,0.41,0.20
2025-12-19 12:47:26,28.0,51.1,0.34,0.31,1.05,0.23,0.43,0.23
2025-12-19 12:47:31,28.0,51.1,0.30,0.35,1.07,0.19,0.40,0.24
2025-12-19 12:47:36,27.9,51.2,0.35,0.31,1.01,0.19,0.44,0.22
2025-12-19 12:47:42,27.9,51.1,0.34,0.31,1.15,0.23,0.42,0.21
2025-12-19 12:47:48,27.9,51.1,0.34,0.31,1.18,0.19,0.41,0.24
2025-12-19 12:47:53,28.0,51.1,0.31,0.35,1.14,0.20,0.40,0.19
2025-12-19 12:47:58,28.0,51.1,0.33,0.31,1.14,0.23,0.41,0.20
2025-12-19 12:48:04,28.0,51.2,0.35,0.31,1.01,0.23,0.43,0.21
2025-12-19 12:48:09,28.0,51.1,0.35,0.31,1.16,0.23,0.42,0.21
2025-12-19 12:48:14,28.0,51.2,0.34,0.31,1.13,0.23,0.42,0.21
2025-12-19 12:48:19,28.0,51.2,0.34,0.32,1.02,0.19,0.43,0.24
2025-12-19 12:48:25,27.9,51.1,0.31,0.33,1.19,0.21,0.40,0.20
2025-12-19 12:48:30,28.0,51.2,0.32,0.32,1.19,0.21,0.40,0.19
2025-12-19 12:48:35,28.0,51.2,0.31,0.32,1.01,0.23,0.41,0.20
2025-12-19 12:48:41,28.0,51.2,0.31,0.35,1.06,0.19,0.41,0.24
2025-12-19 12:48:46,28.0,51.1,0.30,0.34,1.02,0.20,0.40,0.19
2025-12-19 12:48:51,28.0,51.1,0.30,0.34,1.03,0.19,0.40,0.23
2025-12-19 12:48:56,27.9,51.1,0.34,0.31,1.00,0.23,0.44,0.23
2025-12-19 12:49:02,28.0,51.0,0.33,0.33,1.02,0.19,0.40,0.23
2025-12-19 12:49:07,28.0,51.1,0.31,0.32,1.18,0.21,0.40,0.20
2025-12-19 12:49:12,28.0,51.0,0.34,0.31,1.09,0.23,0.43,0.22
2025-12-19 12:49:17,28.1,51.0,0.31,0.35,1.08,0.20,0.40,0.20
2025-12-19 12:49:23,27.9,50.9,0.32,0.34,1.09,0.19,0.41,0.24
2025-12-19 12:49:28,27.9,51.1,0.32,0.31,1.20,0.23,0.42,0.21
2025-12-19 12:49:33,27.9,51.2,0.30,0.34,1.04,0.19,0.39,0.23
2025-12-19 12:49:38,28.0,51.1,0.35,0.31,1.09,0.23,0.43,0.22
2025-12-19 12:49:44,28.0,51.1,0.31,0.33,1.19,0.21,0.41,0.20
2025-12-19 12:49:49,28.0,51.2,0.32,0.31,1.15,0.23,0.43,0.23
2025-12-19 12:49:54,28.0,51.2,0.35,0.32,1.00,0.22,0.44,0.23
2025-12-19 12:49:59,28.0,51.1,0.32,0.34,1.13,0.19,0.39,0.24
2025-12-19 12:50:05,28.0,51.0,0.31,0.35,1.07,0.19,0.39,0.23
2025-12-19 12:50:10,28.0,51.2,0.31,0.33,1.16,0.20,0.40,0.19
2025-12-19 12:50:15,28.0,51.1,0.30,0.31,1.15,0.24,0.43,0.23
2025-12-19 12:50:20,28.0,51.2,0.33,0.31,1.09,0.23,0.43,0.22
2025-12-19 12:50:27,28.0,51.2,0.31,0.34,1.01,0.19,0.44,0.23
2025-12-19 12:50:32,27.9,51.1,0.34,0.32,1.01,0.19,0.41,0.24
2025-12-19 12:50:37,28.0,51.1,0.30,0.35,1.05,0.19,0.39,0.20
2025-12-19 12:50:42,28.0,51.0,0.33,0.32,1.05,0.19,0.40,0.23
2025-12-19 12:50:48,28.0,51.2,0.35,0.31,1.18,0.21,0.40,0.21
2025-12-19 12:50:53,28.0,51.0,0.31,0.35,1.08,0.20,0.43,0.21
2025-12-19 12:50:58,28.0,51.1,0.34,0.32,1.02,0.23,0.41,0.20
2025-12-19 12:51:03,28.0,51.1,0.31,0.33,1.15,0.21,0.40,0.20
2025-12-19 12:51:09,27.9,50.9,0.31,0.35,1.14,0.20,0.40,0.20
2025-12-19 12:51:14,27.9,50.9,0.35,0.32,1.01,0.21,0.44,0.23
2025-12-19 12:51:19,28.0,50.9,0.35,0.32,1.01,0.21,0.44,0.23
2025-12-19 12:51:24,28.0,51.0,0.34,0.31,1.01,0.21,0.43,0.23
2025-12-19 12:51:30,28.0,51.0,0.33,0.31,1.17,0.23,0.41,0.20
2025-12-19 12:51:35,28.0,51.1,0.31,0.32,1.09,0.23,0.40,0.19
2025-12-19 12:51:40,28.0,51.1,0.31,0.31,1.18,0.21,0.41,0.20
2025-12-19 12:51:46,27.9,51.0,0.30,0.35,1.06,0.19,0.39,0.21
2025-12-19 12:51:51,28.0,50.9,0.31,0.35,1.11,0.20,0.40,0.20
2025-12-19 12:51:56,27.9,51.0,0.31,0.35,1.04,0.19,0.43,0.21
2025-12-19 12:52:01,28.0,51.0,0.32,0.31,1.20,0.22,0.41,0.20
