Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 08:46:29,39.8,39.4,0.48,0.80,1.41,0.25,0.70,0.27
2025-12-19 08:46:35,39.8,39.5,0.48,0.79,1.26,0.22,0.70,0.27
2025-12-19 08:46:40,39.8,39.3,0.49,0.78,1.32,0.24,0.70,0.26
2025-12-19 08:46:45,39.8,39.4,0.48,0.79,1.38,0.24,0.71,0.26
2025-12-19 08:46:50,39.8,39.4,0.51,0.81,1.31,0.23,0.73,0.29
2025-12-19 08:46:56,39.7,39.7,0.50,0.80,1.21,0.22,0.71,0.27
2025-12-19 08:47:01,39.7,39.5,0.48,0.81,1.30,0.23,0.70,0.27
2025-12-19 08:47:06,39.8,39.6,0.50,0.78,1.21,0.22,0.68,0.27
2025-12-19 08:47:11,39.7,39.4,0.50,0.81,1.31,0.24,0.70,0.29
2025-12-19 08:47:17,39.8,39.4,0.49,0.83,1.42,0.25,0.71,0.27
2025-12-19 08:47:22,40.0,39.5,0.48,0.83,1.44,0.25,0.72,0.27
2025-12-19 08:47:27,39.7,39.6,0.49,0.80,1.28,0.23,0.71,0.29
2025-12-19 08:47:33,39.8,39.7,0.50,0.79,1.20,0.22,0.70,0.28
2025-12-19 08:47:38,39.8,39.6,0.48,0.84,1.40,0.24,0.73,0.29
2025-12-19 08:47:43,39.6,39.7,0.51,0.82,1.34,0.25,0.73,0.29
2025-12-19 08:47:48,39.7,39.7,0.50,0.87,1.26,0.23,0.73,0.29
2025-12-19 08:47:54,39.8,39.8,0.50,0.81,1.40,0.24,0.70,0.27
2025-12-19 08:47:59,39.9,39.5,0.50,0.80,1.44,0.25,0.69,0.27
2025-12-19 08:48:04,39.7,39.4,0.49,0.83,1.24,0.25,0.71,0.27
2025-12-19 08:48:09,39.7,39.5,0.50,0.84,1.28,0.25,0.70,0.29
2025-12-19 08:48:15,39.7,39.5,0.50,0.84,1.27,0.25,0.70,0.29
2025-12-19 08:48:20,39.8,39.5,0.48,0.84,1.45,0.22,0.72,0.29
2025-12-19 08:48:25,39.7,39.6,0.49,0.78,1.27,0.23,0.71,0.28
2025-12-19 08:48:30,39.7,39.6,0.50,0.79,1.44,0.25,0.69,0.27
2025-12-19 08:48:36,39.9,39.3,0.48,0.80,1.46,0.24,0.71,0.27
2025-12-19 08:48:41,39.9,39.4,0.48,0.82,1.24,0.22,0.72,0.28
2025-12-19 08:48:46,39.8,39.7,0.51,0.82,1.39,0.25,0.74,0.30
2025-12-19 08:48:51,39.7,39.7,0.49,0.84,1.43,0.24,0.74,0.28
2025-12-19 08:48:57,39.9,39.8,0.49,0.86,1.47,0.24,0.75,0.29
2025-12-19 08:49:02,39.7,39.9,0.49,0.89,1.27,0.23,0.76,0.30
2025-12-19 08:49:07,39.9,40.1,0.50,0.88,1.46,0.24,0.74,0.29
2025-12-19 08:49:12,39.8,40.0,0.47,0.88,1.21,0.22,0.75,0.31
2025-12-19 08:49:18,40.1,40.0,0.48,0.86,1.40,0.23,0.71,0.30
2025-12-19 08:49:23,39.8,39.8,0.48,0.85,1.29,0.22,0.72,0.30
2025-12-19 08:49:28,39.7,39.6,0.50,0.82,1.24,0.23,0.72,0.30
2025-12-19 08:49:33,39.7,39.6,0.48,0.80,1.31,0.24,0.72,0.27
2025-12-19 08:49:39,39.8,39.5,0.48,0.79,1.42,0.23,0.71,0.27
2025-12-19 08:49:44,39.7,39.5,0.50,0.81,1.28,0.23,0.72,0.27
2025-12-19 08:49:49,39.8,39.4,0.48,0.78,1.26,0.23,0.71,0.26
2025-12-19 08:49:54,39.8,39.3,0.50,0.81,1.24,0.24,0.69,0.28
2025-12-19 08:50:00,39.8,39.5,0.49,0.78,1.48,0.22,0.70,0.27
2025-12-19 08:50:05,39.8,39.4,0.51,0.78,1.47,0.23,0.70,0.27
2025-12-19 08:50:10,39.7,39.3,0.49,0.80,1.32,0.25,0.70,0.28
