Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 11:16:46,28.3,50.9,0.33,0.30,1.19,0.20,0.34,0.19
2025-12-19 11:16:51,28.3,50.9,0.30,0.35,1.07,0.19,0.34,0.20
2025-12-19 11:16:57,28.3,51.0,0.31,0.35,1.10,0.20,0.34,0.19
2025-12-19 11:17:02,28.3,50.9,0.32,0.30,1.20,0.23,0.35,0.20
2025-12-19 11:17:07,28.3,50.8,0.31,0.34,1.15,0.20,0.34,0.19
2025-12-19 11:17:12,28.4,50.9,0.31,0.32,1.02,0.22,0.36,0.21
2025-12-19 11:17:18,28.3,50.9,0.34,0.30,1.10,0.24,0.36,0.22
2025-12-19 11:17:23,28.3,50.8,0.35,0.30,1.20,0.22,0.34,0.19
2025-12-19 11:17:28,28.3,50.9,0.32,0.30,1.18,0.23,0.36,0.22
2025-12-19 11:17:33,28.3,50.9,0.31,0.35,1.11,0.20,0.34,0.19
2025-12-19 11:17:39,28.4,50.9,0.31,0.35,1.06,0.19,0.34,0.23
2025-12-19 11:17:44,28.2,50.8,0.35,0.31,1.01,0.23,0.38,0.23
2025-12-19 11:17:49,28.2,51.0,0.32,0.33,1.02,0.19,0.37,0.23
2025-12-19 11:17:54,28.3,51.0,0.30,0.35,1.07,0.19,0.34,0.19
2025-12-19 11:18:00,28.3,50.9,0.31,0.35,1.06,0.19,0.34,0.19
2025-12-19 11:18:05,28.3,50.9,0.30,0.34,1.04,0.19,0.34,0.19
2025-12-19 11:18:10,28.2,51.2,0.31,0.32,1.20,0.22,0.35,0.20
2025-12-19 11:18:15,28.2,51.0,0.35,0.32,1.01,0.19,0.34,0.21
2025-12-19 11:18:21,28.2,51.0,0.31,0.36,1.08,0.20,0.34,0.19
2025-12-19 11:18:26,28.2,51.0,0.31,0.36,1.05,0.19,0.34,0.19
2025-12-19 11:18:31,28.2,51.0,0.34,0.32,1.02,0.23,0.37,0.23
2025-12-19 11:18:36,28.2,51.1,0.31,0.35,1.12,0.20,0.34,0.19
2025-12-19 11:18:42,28.2,51.1,0.31,0.35,1.15,0.20,0.34,0.19
2025-12-19 11:18:47,28.2,51.1,0.35,0.35,1.02,0.19,0.36,0.22
2025-12-19 11:18:52,28.2,51.1,0.31,0.33,1.04,0.19,0.34,0.21
2025-12-19 11:18:57,28.2,51.2,0.32,0.31,1.18,0.21,0.35,0.20
2025-12-19 11:19:04,28.2,51.2,0.33,0.32,1.20,0.22,0.36,0.20
2025-12-19 11:19:09,28.3,51.2,0.31,0.34,1.05,0.19,0.34,0.19
2025-12-19 11:19:14,28.2,51.1,0.31,0.34,1.16,0.21,0.35,0.19
2025-12-19 11:19:20,28.2,51.3,0.35,0.30,1.18,0.20,0.34,0.19
2025-12-19 11:19:25,28.2,51.1,0.30,0.35,1.07,0.19,0.34,0.19
2025-12-19 11:19:30,28.1,51.1,0.32,0.30,1.16,0.23,0.37,0.22
2025-12-19 11:19:35,28.3,51.1,0.33,0.31,1.01,0.23,0.37,0.22
2025-12-19 11:19:41,28.2,51.1,0.33,0.30,1.18,0.23,0.36,0.21
2025-12-19 11:19:46,28.3,51.4,0.33,0.31,1.01,0.20,0.35,0.20
2025-12-19 11:19:51,28.2,51.2,0.32,0.30,1.11,0.23,0.37,0.19
2025-12-19 11:19:56,28.2,51.1,0.32,0.32,1.02,0.19,0.34,0.20
2025-12-19 11:20:02,28.2,51.3,0.31,0.35,1.13,0.20,0.34,0.19
2025-12-19 11:20:07,28.2,51.2,0.35,0.31,1.01,0.19,0.36,0.23
2025-12-19 11:20:12,28.2,51.2,0.32,0.32,1.02,0.19,0.34,0.20
2025-12-19 11:20:17,28.3,51.2,0.31,0.34,1.04,0.19,0.37,0.23
2025-12-19 11:20:23,28.2,51.2,0.31,0.35,1.10,0.20,0.34,0.19
2025-12-19 11:20:28,28.2,51.2,0.31,0.35,1.08,0.19,0.34,0.20
2025-12-19 11:20:33,28.2,51.3,0.31,0.35,1.15,0.20,0.35,0.19
2025-12-19 11:20:38,28.2,51.3,0.34,0.31,1.05,0.23,0.38,0.22
2025-12-19 11:20:44,28.2,51.1,0.32,0.30,1.20,0.21,0.35,0.19
2025-12-19 11:20:49,28.2,51.2,0.31,0.35,1.15,0.23,0.35,0.20
2025-12-19 11:20:54,28.2,51.2,0.31,0.35,1.14,0.20,0.35,0.19
2025-12-19 11:20:59,28.2,51.3,0.35,0.30,1.18,0.23,0.36,0.21
2025-12-19 11:21:05,28.2,51.1,0.35,0.30,1.19,0.22,0.35,0.19
2025-12-19 11:21:10,28.1,51.2,0.30,0.33,1.20,0.23,0.38,0.23
2025-12-19 11:21:15,28.2,51.3,0.31,0.35,1.08,0.23,0.35,0.20
2025-12-19 11:21:20,28.2,51.4,0.31,0.32,1.20,0.22,0.36,0.20
2025-12-19 11:21:26,28.2,51.3,0.35,0.32,1.02,0.19,0.36,0.23
2025-12-19 11:21:31,28.2,51.1,0.31,0.35,1.11,0.19,0.34,0.19
2025-12-19 11:21:36,28.1,51.3,0.33,0.31,1.12,0.24,0.35,0.19
2025-12-19 11:21:41,28.2,51.1,0.35,0.31,1.19,0.23,0.37,0.22
2025-12-19 11:21:47,28.2,51.1,0.31,0.33,1.03,0.19,0.34,0.21
2025-12-19 11:21:52,28.2,51.2,0.31,0.35,1.10,0.20,0.34,0.19
2025-12-19 11:21:57,28.2,51.2,0.30,0.35,1.04,0.19,0.35,0.23
2025-12-19 11:22:03,28.1,51.2,0.32,0.31,1.20,0.23,0.37,0.23
2025-12-19 11:22:08,28.2,51.3,0.30,0.33,1.03,0.19,0.36,0.23
2025-12-19 11:22:13,28.2,51.2,0.31,0.35,1.12,0.19,0.34,0.19
2025-12-19 11:22:18,28.2,51.3,0.30,0.35,1.09,0.19,0.34,0.19
2025-12-19 11:22:24,28.2,51.2,0.31,0.33,1.03,0.19,0.34,0.19
2025-12-19 11:22:29,28.2,51.2,0.34,0.30,1.06,0.24,0.37,0.21
2025-12-19 11:22:34,28.2,51.1,0.31,0.35,1.11,0.20,0.34,0.19
2025-12-19 11:22:39,28.2,51.1,0.31,0.35,1.11,0.20,0.34,0.20
2025-12-19 11:22:45,28.3,51.2,0.33,0.30,1.07,0.24,0.38,0.19
2025-12-19 11:22:50,28.2,51.2,0.30,0.34,1.09,0.19,0.34,0.19
