Timestamp,Temp(C),Hum(%),MQ2(V),MQ3(V),MQ5(V),MQ7(V),MQ8(V),MQ135(V)
2025-12-19 03:15:59,39.5,38.9,0.61,1.03,1.25,0.25,0.97,0.35
2025-12-19 03:16:05,39.6,39.1,0.63,1.01,1.24,0.26,0.98,0.37
2025-12-19 03:16:10,39.5,39.0,0.62,1.03,1.25,0.23,0.95,0.35
2025-12-19 03:16:15,39.5,39.1,0.62,1.00,1.24,0.23,0.93,0.34
2025-12-19 03:16:20,39.5,39.1,0.59,1.02,1.38,0.25,0.95,0.34
2025-12-19 03:16:26,39.5,39.1,0.62,1.00,1.24,0.23,0.95,0.34
2025-12-19 03:16:31,39.5,39.1,0.60,1.03,1.39,0.25,0.96,0.34
2025-12-19 03:16:36,39.5,39.2,0.60,1.01,1.42,0.26,0.96,0.35
2025-12-19 03:16:41,39.6,39.2,0.62,0.99,1.41,0.25,0.93,0.33
2025-12-19 03:16:47,39.5,39.2,0.63,1.00,1.33,0.27,0.96,0.36
2025-12-19 03:16:52,39.5,39.2,0.60,1.02,1.32,0.27,0.97,0.35
2025-12-19 03:16:57,39.5,39.2,0.60,1.05,1.31,0.24,0.96,0.38
2025-12-19 03:17:02,39.6,39.2,0.60,1.04,1.26,0.25,1.00,0.36
2025-12-19 03:17:08,39.6,39.4,0.61,1.01,1.24,0.24,0.98,0.37
2025-12-19 03:17:13,39.5,39.3,0.60,1.05,1.26,0.23,0.98,0.36
2025-12-19 03:17:18,39.5,39.4,0.62,1.05,1.41,0.24,1.00,0.37
2025-12-19 03:17:23,39.6,39.5,0.61,1.01,1.40,0.27,0.99,0.37
2025-12-19 03:17:29,39.5,39.4,0.60,1.01,1.29,0.23,0.95,0.36
2025-12-19 03:17:34,39.5,39.1,0.59,1.01,1.28,0.23,0.92,0.34
2025-12-19 03:17:39,39.4,39.1,0.60,1.00,1.42,0.26,0.97,0.36
